start_time,response_time,success_rate
0,203.62056891123453,100.0
30,194.89835103352866,100.0
60,203.48145961761475,100.0
90,169.3890412648519,100.0
120,151.42901738484701,100.0
150,188.31183115641275,100.0
180,198.61008326212564,100.0
210,175.50663948059082,100.0
240,189.7175391515096,100.0
270,193.269673983256,100.0
300,168.01016330718994,100.0
330,209.553861618042,100.0
360,242.68863201141357,100.0
390,175.1495599746704,100.0
420,153.4044106801351,100.0
450,227.28046576182047,100.0
480,190.79745610555014,100.0
510,206.99750582377115,100.0
540,214.97825781504312,100.0
570,207.48139222462973,100.0
600,3444.432886441549,66.66666666666666
630,2184.878396987915,80.0
660,2840.757934252421,73.33333333333333
690,1597.498067220052,86.66666666666667
720,2823.455015818278,73.33333333333333
750,3794.571042060852,63.33333333333333
780,2148.9132483800254,80.0
810,2162.0197216669717,80.0
840,1883.3328485488892,83.33333333333334
870,2166.4343118667603,80.0
900,487.4137242635091,96.66666666666667
930,116.6660229365031,100.0
960,116.2607987721761,100.0
990,121.58793608347575,100.0
1020,140.55004119873047,100.0
1050,118.93941561381023,100.0
1080,136.67343457539877,100.0
1110,123.57620398203532,100.0
1140,122.46147791544597,100.0
1170,250.66768328348795,100.0
1200,1415.310788154602,100.0
1230,828.6619663238525,100.0
1260,806.106162071228,100.0
1290,879.5110464096069,100.0
1320,932.3662837346395,100.0
1350,1157.8797658284504,100.0
1380,1045.1778968175252,100.0
1410,1028.4409602483113,100.0
1440,1358.5737943649292,100.0
1470,919.5760567982992,100.0
1500,92.73089567820232,100.0
1530,80.41864236195882,100.0
1560,71.90000216166179,100.0
1590,77.56248315175374,100.0
1620,79.52705224355061,100.0
1650,75.08691151936848,100.0
1680,74.99299844106038,100.0
1710,72.30726877848308,100.0
1740,87.0599905649821,100.0
1770,80.31009833017985,100.0
