time,NIFL-GTGA,NIFL,Nautilus,LC,round-robin,NIFL-GTGA,NIFL,Nautilus,LC,round-robin
0.0,186.38157844543457,254.60247993469238,451.40228271484375,250.16527970631918,258.7339957555135,100.0,100.0,100.0,100.0,100.0
2.5,137.67208258310953,177.60745684305826,343.3723529179891,217.28079319000244,215.5450185139974,100.0,100.0,100.0,100.0,100.0
5.0,120.7776149113973,179.20965353647867,410.08912722269696,232.59234428405762,202.47411727905273,100.0,100.0,100.0,100.0,100.0
7.5,129.95181878407797,165.40886561075845,371.0412820180257,213.28393618265787,248.30177625020346,100.0,100.0,100.0,100.0,100.0
9.5,162.29450702667236,136.2335443496704,345.8157221476237,219.23471291859946,216.60705407460532,100.0,100.0,100.0,100.0,100.0
10.5,907.9788208007812,3265.5116160710654,6135.910518964131,5105.828992525737,3510.2918783823648,93.33333333333333,70.0,40.0,50.0,66.66666666666666
11.5,285.83470185597736,200.34414132436117,1935.3766043980916,4777.987480163574,3818.5569445292153,100.0,100.0,83.33333333333334,53.333333333333336,63.33333333333333
12.5,200.24094581604004,293.79866123199463,1593.6431725819905,4773.125855127971,3152.5495290756226,100.0,100.0,86.66666666666667,53.333333333333336,70.0
13.5,242.25931962331137,290.6190713246663,3327.6337146759033,4456.839005152385,3820.980246861776,100.0,100.0,70.0,56.666666666666664,63.33333333333333
14.5,201.82161331176758,253.31831773122153,1697.243618965149,4796.989369392395,5420.4527537028,100.0,100.0,86.66666666666667,53.333333333333336,46.666666666666664
15.5,107.86439577738444,200.62502225240073,311.1168146133423,212.96331882476807,211.91860834757486,100.0,100.0,100.0,100.0,100.0
17.5,132.19637870788574,126.133131980896,313.08910846710205,169.91588274637857,235.0250005722046,100.0,100.0,100.0,100.0,100.0
19.5,111.7909590403239,125.90641180674235,327.56887276967365,216.20925267537436,169.4002946217855,100.0,100.0,100.0,100.0,100.0
20.5,114.7016445795695,172.03780015309653,2546.2793747584024,2482.402435938517,2823.735682169596,100.0,100.0,76.66666666666667,76.66666666666667,73.33333333333333
21.5,109.90982850392659,128.23669910430908,2578.5590171813965,2472.185126940409,1201.3314406077068,100.0,100.0,76.66666666666667,76.66666666666667,90.0
22.5,126.67817274729411,160.33359368642172,1270.2141761779785,1181.7787329355876,1832.035740216573,100.0,100.0,90.0,90.0,83.33333333333334
23.5,144.74287033081055,120.79863548278809,2222.1093575159707,1503.6562204360962,858.442505200704,100.0,100.0,80.0,86.66666666666667,93.33333333333333
24.5,128.1616449356079,168.6670462290446,2196.1461385091147,1805.1798899968464,1819.813585281372,100.0,100.0,80.0,83.33333333333334,83.33333333333334
25.5,114.31889533996582,115.05614121754964,280.7650645573934,204.63021596272787,227.35509872436523,100.0,100.0,100.0,100.0,100.0
27.5,125.25291442871094,140.1494820912679,324.58531856536865,188.00543944040933,240.54284890492758,100.0,100.0,100.0,100.0,100.0
29.5,432.55642255147296,578.9812246958414,754.4916311899821,626.8299420674642,326.1172294616699,96.66666666666667,96.66666666666667,96.66666666666667,96.66666666666667,100.0
30.5,725.4844109217325,2763.93293539683,5536.190994580586,7775.130081176758,7841.641171773274,96.66666666666667,76.66666666666667,46.666666666666664,23.333333333333332,23.333333333333332
31.5,531.1435143152872,1144.8944012324016,7283.0289125442505,7595.767776171367,7167.594774564107,96.66666666666667,93.33333333333333,30.0,26.666666666666668,30.0
32.5,1385.7865413029988,449.3661165237427,6219.839342435201,6485.297830899556,6700.353741645813,90.0,100.0,40.0,36.666666666666664,36.666666666666664
33.5,164.69246546427408,1613.0226850509644,7573.957419395447,7670.813711484273,7182.691057523091,100.0,90.0,26.666666666666668,26.666666666666668,30.0
34.5,892.1727736790975,1808.0058892567952,7654.811477661133,6880.674163500468,6101.679372787476,93.33333333333333,93.33333333333333,33.33333333333333,43.333333333333336,50.0
35.5,131.936248143514,187.0441436767578,315.3551657994588,188.64424228668213,209.63168938954672,100.0,100.0,100.0,100.0,100.0
37.5,116.30664666493733,147.25089073181152,215.36498069763184,213.35861682891846,195.18004258473715,100.0,100.0,100.0,100.0,100.0
39.5,133.40229988098145,137.61672178904215,321.82098229726154,227.29056676228842,191.20335578918457,100.0,100.0,100.0,100.0,100.0
