time,NIFL-GTGA,NIFL,Nautilus,LC,round-robin,NIFL-GTGA,NIFL,Nautilus,LC,round-robin
0.0,217.67285664876303,263.08140754699707,444.37820116678876,223.37169647216797,247.33413060506186,100.0,100.0,100.0,100.0,100.0
2.5,161.53995990753174,201.8810828526815,323.3828862508138,212.9684050877889,206.49177233378092,100.0,100.0,100.0,100.0,100.0
5.0,137.74251143137613,192.35191345214844,407.7332337697347,238.60350449879965,200.61129728953043,100.0,100.0,100.0,100.0,100.0
7.5,158.21208953857422,187.20264434814453,369.9254035949707,200.97357432047525,220.33342520395914,100.0,100.0,100.0,100.0,100.0
9.5,165.24492899576822,169.19373671213785,354.57946459452313,211.13857428232828,194.44614251454672,100.0,100.0,100.0,100.0,100.0
10.5,3204.5727411905923,1304.8249959945679,5482.218782107036,5112.429944674174,5465.877803166707,70.0,90.0,46.666666666666664,50.0,46.666666666666664
11.5,291.12294514973956,191.28339290618896,2565.4831806818643,4452.1256764729815,4796.946279207866,100.0,100.0,76.66666666666667,56.666666666666664,53.333333333333336
12.5,259.52398777008057,272.8409767150879,1938.1287654240925,4433.67162545522,6420.24712562561,100.0,100.0,83.33333333333334,56.666666666666664,36.666666666666664
13.5,203.76224517822266,285.0096623102824,2988.825257619222,4786.963891983032,4137.875374158223,100.0,100.0,73.33333333333333,53.333333333333336,60.0
14.5,183.1829865773519,272.91561762491864,1678.5595019658406,4153.552548090617,4452.131827672322,100.0,100.0,86.66666666666667,60.0,56.666666666666664
15.5,145.8854834238688,172.12156454722086,341.9437249501546,183.8225762049357,201.42176151275635,100.0,100.0,100.0,100.0,100.0
17.5,142.4241065979004,120.94638347625732,311.3329331080119,201.92001660664877,212.97403971354166,100.0,100.0,100.0,100.0,100.0
19.5,125.83017349243164,446.8174298604329,310.7546329498291,222.7856159210205,187.9828691482544,100.0,96.66666666666667,100.0,100.0,100.0
20.5,118.70067119598389,180.18552462259927,2547.8760401407876,1170.3610181808472,1200.5369822184246,100.0,100.0,76.66666666666667,90.0,90.0
21.5,109.45953528086345,133.69420369466147,1603.7012974421184,1487.0798746744792,2510.6754064559937,100.0,100.0,86.66666666666667,86.66666666666667,76.66666666666667
22.5,112.02173233032227,123.88100624084473,1921.1980024973552,2160.2739731470742,1818.9562161763508,100.0,100.0,83.33333333333334,80.0,83.33333333333334
23.5,167.08031495412192,119.38947836558025,1897.5130240122478,2175.1688162485757,2165.596572558085,100.0,100.0,83.33333333333334,80.0,80.0
24.5,131.8195660909017,179.20421759287515,887.2344493865967,1486.8229468663533,1501.257101694743,100.0,100.0,93.33333333333333,86.66666666666667,86.66666666666667
25.5,130.0785462061564,153.54994932810465,273.3182907104492,186.67184511820474,185.11585394541422,100.0,100.0,100.0,100.0,100.0
27.5,152.93230215708414,127.18609968821208,315.7764991124471,183.67586135864258,224.56469535827637,100.0,100.0,100.0,100.0,100.0
29.5,124.7178316116333,793.0033922195435,976.3798316319784,639.2268021901449,516.7085409164429,100.0,93.33333333333333,93.33333333333333,96.66666666666667,96.66666666666667
30.5,726.7319440841675,2497.8739976882935,6850.994674364726,5650.044433275859,7375.610502560933,96.66666666666667,80.0,33.33333333333333,46.666666666666664,26.666666666666668
31.5,799.5532433191935,1129.8665285110474,7383.803757031758,6056.3371658325195,6388.082154591878,96.66666666666667,90.0,26.666666666666668,40.0,36.666666666666664
32.5,1396.9245274861653,155.83697954813638,6396.48102124532,6722.383268674214,6720.087226231893,90.0,100.0,36.666666666666664,33.33333333333333,33.33333333333333
33.5,1721.8841473261516,2223.9230235417685,5739.020458857219,5297.045111656189,6071.1743752161665,86.66666666666667,83.33333333333334,43.333333333333336,50.0,40.0
34.5,1099.3025302886963,157.90388584136963,6364.416352907817,6179.591544469197,5922.712318102519,93.33333333333333,100.0,43.333333333333336,46.666666666666664,46.666666666666664
35.5,139.08902804056802,134.69289938608804,323.3676751454671,197.1675713857015,229.11750475565592,100.0,100.0,100.0,100.0,100.0
37.5,150.28202533721924,142.56292978922525,218.3250347773234,185.90011596679688,212.71043618520102,100.0,100.0,100.0,100.0,100.0
39.5,157.48182932535806,147.28322823842367,316.0250425338745,213.58348528544107,211.64235273996988,100.0,100.0,100.0,100.0,100.0
