time,NIFL-GTGA,NIFL,Nautilus,LC,round-robin,NIFL-GTGA,NIFL,Nautilus,LC,round-robin
0.0,79.0875514348348,72.0439354578654,125.86906750996907,96.46279811859131,91.81897242863973,100.0,100.0,100.0,100.0,100.0
2.5,72.98833926518758,62.99690008163452,108.63019625345866,85.29748916625977,88.76930077870686,100.0,100.0,100.0,100.0,100.0
5.0,66.72192811965942,51.59538189570109,113.42318852742513,78.0559500058492,78.54982614517212,100.0,100.0,100.0,100.0,100.0
7.5,66.37291113535564,49.594430128733315,115.08131424585979,87.71541913350423,83.2562804222107,100.0,100.0,100.0,100.0,100.0
9.5,71.0568110148112,49.490753809611,108.97085269292195,74.56458409627278,82.79509941736858,100.0,100.0,100.0,100.0,100.0
10.5,395.8479682604472,1537.6079479853313,2078.469510873159,1075.726294517517,1895.7565546035767,96.66666666666667,85.0,80.0,90.0,81.66666666666667
11.5,66.47061904271443,44.8191245396932,933.1499218940735,1402.9651999473572,1244.1709399223328,100.0,100.0,91.66666666666666,86.66666666666667,88.33333333333333
12.5,60.4189395904541,48.039817810058594,598.3569105466207,1567.6596283912659,1897.9941685994465,100.0,100.0,95.0,85.0,81.66666666666667
13.5,70.89785734812419,48.72848987579346,445.78278064727783,1727.8751373291016,1895.6310590108235,100.0,100.0,96.66666666666667,83.33333333333334,81.66666666666667
14.5,67.17206239700317,47.102693716684975,284.111209710439,1071.99205160141,1566.737953821818,100.0,100.0,98.33333333333333,90.0,85.0
15.5,59.90657409032186,48.315576712290444,105.35055796305339,80.77258268992107,78.67671251296997,100.0,100.0,100.0,100.0,100.0
17.5,57.9644521077474,49.37440951665243,107.59445428848267,76.95844570795695,76.59384409586589,100.0,100.0,100.0,100.0,100.0
19.5,59.474329153696694,714.3319408098856,110.457177956899,240.4384970664978,75.15240112940471,100.0,93.33333333333333,100.0,98.33333333333333,100.0
20.5,61.582438151041664,62.25274403889974,5050.537725289662,4539.236549536387,4706.870675086975,100.0,100.0,50.0,55.00000000000001,53.333333333333336
21.5,59.94161367416382,57.83882141113281,3725.973081588745,3881.8782528241477,5536.280771096547,100.0,100.0,63.33333333333333,61.66666666666667,45.0
22.5,58.37924083073934,56.84786240259806,4225.310846169789,4045.4793413480124,4545.42019367218,100.0,100.0,58.333333333333336,60.0,55.00000000000001
23.5,57.51840273539225,59.36485926310221,4065.8662915229797,4220.351684093475,4713.027620315552,100.0,100.0,60.0,58.333333333333336,53.333333333333336
24.5,64.69863255818684,60.105673472086586,3290.569758415222,4574.798134962718,4273.756512006124,100.0,100.0,68.33333333333333,55.00000000000001,58.333333333333336
25.5,59.17018254597982,59.134463469187416,97.09413448969524,80.95149199167888,79.58524624506633,100.0,100.0,100.0,100.0,100.0
27.5,65.2169903119405,55.702173709869385,112.92853355407715,75.30398766199748,74.22445615132649,100.0,100.0,100.0,100.0,100.0
29.5,123.7990140914917,175.57713190714517,260.2665384610494,733.6681008338928,498.1106599171956,100.0,100.0,98.33333333333333,93.33333333333333,96.66666666666667
30.5,1615.9735520680745,677.8568943341573,3479.5625805854797,3902.4733583132424,4438.308401902516,93.33333333333333,96.66666666666667,85.0,80.0,65.0
31.5,263.96321455637616,356.52813116709393,3870.4376419385276,3156.2285820643106,3531.6615064938865,98.33333333333333,98.33333333333333,80.0,80.0,71.66666666666667
32.5,318.4572498003642,1213.0064129829407,3597.586174805959,4752.88571914037,3918.32443078359,100.0,98.33333333333333,78.33333333333333,60.0,71.66666666666667
33.5,895.2061374982198,532.8158497810364,4587.951525052388,3960.7913057009378,4513.647600015004,100.0,98.33333333333333,65.0,73.33333333333333,68.33333333333333
34.5,526.1367797851562,435.31339168548584,4717.767683664958,3438.7696504592896,3111.161263783773,100.0,100.0,66.66666666666666,80.0,80.0
35.5,60.83477735519409,49.35272534688314,99.16387001673381,75.76650381088257,78.59009901682536,100.0,100.0,100.0,100.0,100.0
37.5,58.91658465067545,50.69549083709717,91.47834777832031,76.77842378616333,77.61806646982829,100.0,100.0,100.0,100.0,100.0
39.5,53.13743352890015,50.23130178451538,116.62161350250244,70.02677917480469,74.30550654729207,100.0,100.0,100.0,100.0,100.0
