start_time,response_time,success_rate
0,273.1882429122925,100.0
30,153.5897159576416,100.0
60,132.9814052581787,100.0
90,118.4019660949707,100.0
120,101.97637557983398,100.0
150,104.90444660186768,100.0
180,97.15619564056396,100.0
210,105.85073947906494,100.0
240,98.68536949157715,100.0
270,100.66359996795654,100.0
300,125.56296348571777,100.0
330,139.2423391342163,100.0
360,121.73129081726074,100.0
390,112.12838649749756,100.0
420,106.59629821777344,100.0
450,106.68299674987793,100.0
480,108.0652379989624,100.0
510,91.9363021850586,100.0
540,134.46846961975098,100.0
570,109.27524089813232,100.0
600,10000.0,0.0
630,3218.0044317245483,70.0
660,227.0555019378662,100.0
690,255.01254558563232,100.0
720,258.60734939575195,100.0
750,289.1627788543701,100.0
780,235.5902910232544,100.0
810,232.9673433303833,100.0
840,196.17053985595703,100.0
870,250.72818279266357,100.0
900,165.42011737823486,100.0
930,129.8829746246338,100.0
960,105.11709690093994,100.0
990,112.73007869720459,100.0
1020,120.51081657409668,100.0
1050,106.40441417694092,100.0
1080,107.37671375274658,100.0
1110,110.22524833679199,100.0
1140,103.98033142089844,100.0
1170,318.86635303497314,98.0
1200,1308.8995552062988,88.0
1230,116.907958984375,100.0
1260,122.976975440979,100.0
1290,105.01838207244873,100.0
1320,110.7807731628418,100.0
1350,103.80758285522461,100.0
1380,111.02944850921631,100.0
1410,96.4696741104126,100.0
1440,108.12754154205322,100.0
1470,99.09066200256348,100.0
1500,102.77600288391113,100.0
1530,100.3138256072998,100.0
1560,108.40329647064209,100.0
1590,111.92798137664795,100.0
1620,96.89473628997803,100.0
1650,102.33419418334961,100.0
1680,98.31897258758545,100.0
1710,105.86653232574463,100.0
1740,103.15717697143555,100.0
1770,696.7986392974854,94.0
1800,2538.4219646453857,76.0
1830,1278.7073755264282,88.0
1860,1085.0207567214966,90.0
1890,1684.86909866333,88.0
1920,2109.5062494277954,82.0
1950,479.8596429824829,96.0
1980,971.0516786575317,98.0
2010,948.0924129486084,92.0
2040,1361.518440246582,88.0
2070,967.8268003463745,92.0
2100,152.08584785461426,100.0
2130,80.75404644012451,100.0
2160,80.35705089569092,100.0
2190,84.80501174926758,100.0
2220,83.4615707397461,100.0
2250,83.72782230377197,100.0
2280,79.9216079711914,100.0
2310,84.34885501861572,100.0
2340,88.30222129821777,100.0
2370,89.1484022140503,100.0
