start_time,response_time,success_rate
0,247.33413060506186,100.0
30,204.05145486195883,100.0
60,228.2660404841105,100.0
90,229.50274149576822,100.0
120,191.93376700083414,100.0
150,206.49177233378092,100.0
180,237.78895537058511,100.0
210,211.3604466120402,100.0
240,222.15632597605386,100.0
270,188.14822832743326,100.0
300,200.61129728953043,100.0
330,206.01325829823813,100.0
360,215.98297754923502,100.0
390,192.64185428619385,100.0
420,205.72073459625244,100.0
450,220.33342520395914,100.0
480,209.99422073364258,100.0
510,192.14491049448648,100.0
540,200.31278928120932,100.0
570,194.44614251454672,100.0
600,4470.020818710327,56.666666666666664
630,5465.877803166707,46.666666666666664
660,5110.073637962341,50.0
690,4796.946279207866,53.333333333333336
720,5101.196400324504,50.0
750,6420.24712562561,36.666666666666664
780,5779.706223805745,43.333333333333336
810,4137.875374158223,60.0
840,4805.784201622009,53.333333333333336
870,4452.131827672322,56.666666666666664
900,886.7068926493326,93.33333333333333
930,201.42176151275635,100.0
960,213.55859438578287,100.0
990,186.37404441833496,100.0
1020,217.24030176798502,100.0
1050,212.97403971354166,100.0
1080,207.68071015675864,100.0
1110,231.05835119883218,100.0
1140,198.3764886856079,100.0
1170,187.9828691482544,100.0
1200,3159.225066502889,70.0
1230,1200.5369822184246,90.0
1260,2172.6057132085166,80.0
1290,2510.6754064559937,76.66666666666667
1320,533.3242019017538,96.66666666666667
1350,1818.9562161763508,83.33333333333334
1380,2165.4194116592407,80.0
1410,2165.596572558085,80.0
1440,2174.444850285848,80.0
1470,1501.257101694743,86.66666666666667
1500,205.33613363901773,100.0
1530,185.11585394541422,100.0
1560,226.0436693827311,100.0
1590,186.33887767791748,100.0
1620,269.9593385060628,100.0
1650,224.56469535827637,100.0
1680,223.7632671991984,100.0
1710,205.26869297027588,100.0
1740,195.4812526702881,100.0
1770,516.7085409164429,96.66666666666667
1800,6100.203188260396,40.0
1830,7375.610502560933,26.666666666666668
1860,4425.153652826945,56.666666666666664
1890,6388.082154591878,36.666666666666664
1920,6325.803677241008,40.0
1950,6720.087226231893,33.33333333333333
1980,8039.321517944336,20.0
2010,6071.1743752161665,40.0
2040,7233.219043413798,33.33333333333333
2070,5922.712318102519,46.666666666666664
2100,270.2788194020589,100.0
2130,229.11750475565592,100.0
2160,205.073348681132,100.0
2190,197.34675884246826,100.0
2220,180.61150709788004,100.0
2250,212.71043618520102,100.0
2280,192.0583963394165,100.0
2310,170.42436599731445,100.0
2340,209.4041347503662,100.0
2370,211.64235273996988,100.0
