start_time,response_time,success_rate
0,232.66887346903482,100.0
30,223.44040393829346,100.0
60,199.66411113739014,100.0
90,207.64372189839682,100.0
120,194.35687383015951,100.0
150,190.52359263102213,100.0
180,204.24606641133627,100.0
210,205.6862449645996,100.0
240,181.63552602132162,100.0
270,201.1329428354899,100.0
300,227.06312815348306,100.0
330,197.09062417348227,100.0
360,208.11848640441895,100.0
390,185.2841313680013,100.0
420,195.83457787831625,100.0
450,188.2184648513794,100.0
480,195.81756432851157,100.0
510,190.96356709798178,100.0
540,176.46908283233643,100.0
570,174.54840342203775,100.0
600,4325.658950805664,58.0
630,4696.281277338664,54.0
660,4561.119283040364,55.333333333333336
690,4432.262194951375,56.666666666666664
720,4565.715823173523,55.333333333333336
750,4180.089612007141,59.333333333333336
780,4626.200089454651,54.666666666666664
810,4304.84044233958,58.0
840,4443.947361310323,56.666666666666664
870,4496.9015375773115,56.0
900,329.52085971832275,98.66666666666667
930,185.5027993520101,100.0
960,164.27803675333658,100.0
990,171.89115365346274,100.0
1020,174.72917397816977,100.0
1050,163.74444961547852,100.0
1080,167.8859488169352,100.0
1110,158.4889872868856,100.0
1140,164.89620526631674,100.0
1170,158.22065671284994,100.0
1200,1596.3221136728923,85.33333333333333
1230,1871.1217912038167,82.66666666666667
1260,1872.162602742513,82.66666666666667
1290,1992.0749807357788,81.33333333333333
1320,1729.8008187611897,84.0
1350,1723.9370330174763,84.0
1380,1984.4411611557007,81.33333333333333
1410,1916.19882106781,82.0
1440,1930.4363203048706,82.0
1470,1848.6167176564534,82.66666666666667
1500,173.9744234085083,100.0
1530,161.43794377644858,100.0
1560,161.85937404632568,100.0
1590,167.0288117726644,100.0
1620,155.51626364390054,100.0
1650,153.08873812357584,100.0
1680,159.48835849761963,100.0
1710,157.62551307678223,100.0
1740,171.16384029388428,100.0
1770,782.7271779378256,94.66666666666667
1800,6781.160469055176,33.333333333333336
1830,6932.425309816997,32.0
1860,6710.794455210368,34.666666666666664
1890,6733.138899803162,34.0
1920,6591.850438117981,35.333333333333336
1950,7022.059623400371,30.666666666666668
1980,6693.77632300059,34.0
2010,6671.862641970317,34.666666666666664
2040,6696.777606010437,34.666666666666664
2070,6525.753178596497,45.333333333333336
2100,261.71879291534424,100.0
2130,160.90551376342773,100.0
2160,157.39227771759033,100.0
2190,151.5512228012085,100.0
2220,154.67082659403482,100.0
2250,157.6217555999756,100.0
2280,150.15302340189615,100.0
2310,162.1106751759847,100.0
2340,154.87680435180664,100.0
2370,157.21497535705566,100.0
