start_time,response_time,success_rate
0,276.5248616536458,100.0
30,184.91241137186685,100.0
60,170.0745423634847,100.0
90,152.96362241109213,100.0
120,138.97223472595215,100.0
150,177.5190512339274,100.0
180,126.68086687723796,100.0
210,145.33680280049643,100.0
240,160.98020871480307,100.0
270,178.24846903483072,100.0
300,125.57520866394043,100.0
330,161.66075070699057,100.0
360,135.12849807739258,100.0
390,142.43518511454263,100.0
420,119.02807553609212,100.0
450,122.19781875610352,100.0
480,111.18555068969727,100.0
510,119.32290395100911,100.0
540,122.38705952962239,100.0
570,121.04252179463704,100.0
600,10000.0,0.0
630,3440.119536717733,66.66666666666666
660,379.3802738189697,100.0
690,247.6367473602295,100.0
720,224.3620236714681,100.0
750,187.8354549407959,100.0
780,203.2745361328125,100.0
810,289.25538063049316,100.0
840,278.132963180542,100.0
870,271.4891274770101,100.0
900,281.4188798268636,100.0
930,147.01194763183594,100.0
960,180.22052447001138,100.0
990,143.94640922546387,100.0
1020,116.78632100423177,100.0
1050,122.86977767944336,100.0
1080,107.39509264628093,100.0
1110,137.12089856465658,100.0
1140,137.31441497802734,100.0
1170,127.70965894063313,100.0
1200,1417.3199653625488,86.66666666666667
1230,122.04306920369466,100.0
1260,110.17993291219075,100.0
1290,123.3827273050944,100.0
1320,97.90369669596355,100.0
1350,110.66824595133464,100.0
1380,118.60547065734863,100.0
1410,144.0549373626709,100.0
1440,131.23353322347006,100.0
1470,129.71328099568686,100.0
1500,112.3174508412679,100.0
1530,126.51217778523763,100.0
1560,135.4712963104248,100.0
1590,127.59135564168294,100.0
1620,137.6162052154541,100.0
1650,132.4273427327474,100.0
1680,114.77514902750652,100.0
1710,119.08253033955891,100.0
1740,143.10158093770346,100.0
1770,150.6797949473063,100.0
1800,3084.758138656616,73.33333333333333
1830,936.4034652709961,93.33333333333333
1860,203.70871225992838,100.0
1890,224.08350308736166,100.0
1920,181.45140012105307,100.0
1950,155.45102755228677,100.0
1980,185.59028307596842,100.0
2010,143.53481928507486,100.0
2040,347.8756268819173,100.0
2070,263.6365572611491,100.0
2100,191.868527730306,100.0
2130,123.91939163208008,100.0
2160,135.78282992045084,100.0
2190,130.59635162353516,100.0
2220,124.08224741617839,100.0
2250,160.24789810180664,100.0
2280,164.4080638885498,100.0
2310,161.16151809692383,100.0
2340,119.65478261311848,100.0
2370,138.98232777913412,100.0
