start_time,response_time,success_rate
0,195.20614306131998,100.0
30,176.98190689086914,100.0
60,164.0502643585205,100.0
90,141.40503565470377,100.0
120,154.68448479970297,100.0
150,153.7077760696411,100.0
180,139.3413766225179,100.0
210,139.47303454081217,100.0
240,139.69295183817545,100.0
270,153.91094207763672,100.0
300,163.85450522104898,100.0
330,155.79766114552817,100.0
360,162.76793320973715,100.0
390,144.35036500295004,100.0
420,164.30633703867593,100.0
450,149.72227573394775,100.0
480,148.02765687306723,100.0
510,138.2103967666626,100.0
540,123.85077317555745,100.0
570,136.13587379455566,100.0
600,3664.0448093414307,65.33333333333333
630,2010.430326461792,81.33333333333333
660,2568.422099749247,75.33333333333333
690,2391.281108856201,77.33333333333333
720,2094.6561574935913,80.0
750,3161.2231810887656,69.33333333333333
780,2319.7530810038247,78.0
810,1929.1270764668782,82.0
840,2208.778238296509,79.33333333333333
870,1471.4601294199626,86.66666666666667
900,403.15699577331543,97.33333333333333
930,110.9414545694987,100.0
960,112.3592980702718,100.0
990,106.34093125661214,100.0
1020,112.50621477762859,100.0
1050,103.44183603922527,100.0
1080,104.6979300181071,100.0
1110,118.53233814239502,100.0
1140,126.83245340983073,100.0
1170,334.32140191396076,98.0
1200,5713.438380559285,56.0
1230,5276.903742154439,58.666666666666664
1260,4624.302269617717,64.66666666666667
1290,5545.0401973724365,52.666666666666664
1320,5696.0773452123,51.333333333333336
1350,5790.233286221822,49.333333333333336
1380,5557.6216348012285,55.333333333333336
1410,5265.1514800389605,59.333333333333336
1440,5321.779877344768,56.0
1470,5182.613603274028,59.333333333333336
1500,5126.521013577779,98.66666666666667
1530,7954.127456347148,68.0
1560,9104.504110018412,48.0
1590,9338.177111943563,32.0
1620,9631.404643058777,22.666666666666668
1650,9822.02337106069,15.333333333333334
1680,9715.111662546793,20.666666666666668
1710,9685.193729400635,22.0
1740,9793.278551101685,17.333333333333332
1770,9638.701569239298,22.666666666666668
