start_time,response_time,success_rate
0,394.89874839782715,100.0
30,452.4361292521159,100.0
60,385.45799255371094,100.0
90,374.9967575073242,100.0
120,376.2396494547526,100.0
150,327.96490987141925,100.0
180,374.5304584503174,100.0
210,323.51190249125165,100.0
240,339.9710973103841,100.0
270,395.0219949086507,100.0
300,362.0309034983317,100.0
330,255.3060213724772,100.0
360,319.18851534525555,100.0
390,352.5035222371419,100.0
420,353.2787322998047,100.0
450,307.4974060058594,100.0
480,258.3929856618245,100.0
510,290.98219871520996,100.0
540,325.29389063517254,100.0
570,343.4563159942627,100.0
600,6134.435224533081,40.0
630,6118.799686431885,40.0
660,2933.1629117329917,73.33333333333333
690,2258.8632583618164,80.0
720,2247.8681723276773,80.0
750,2930.425294240316,73.33333333333333
780,985.5878194173177,93.33333333333333
810,983.7743282318115,93.33333333333333
840,1005.61203956604,93.33333333333333
870,378.4044106801351,100.0
900,336.0338052113851,100.0
930,313.44391504923504,100.0
960,360.416046778361,100.0
990,299.9934196472168,100.0
1020,326.4919439951579,100.0
1050,325.6182670593262,100.0
1080,334.54845746358234,100.0
1110,354.9806276957194,100.0
1140,316.0036563873291,100.0
1170,328.3362070719401,100.0
1200,864.0170415242513,93.33333333333333
1230,2226.783641179403,80.0
1260,881.5186977386475,93.33333333333333
1290,859.6267541249593,93.33333333333333
1320,3484.902779261271,66.66666666666666
1350,1544.9687798817952,86.66666666666667
1380,866.615072886149,93.33333333333333
1410,270.9834575653076,100.0
1440,2168.929672241211,80.0
1470,926.599931716919,93.33333333333333
1500,260.4890823364258,100.0
1530,331.1149438222249,100.0
1560,255.5464744567871,100.0
1590,282.15794563293457,100.0
1620,289.1836643218994,100.0
1650,296.4147408803304,100.0
1680,255.6746482849121,100.0
1710,298.4162966410319,100.0
1740,285.72971026102704,100.0
1770,248.4069506327311,100.0
1800,6265.626748402913,66.66666666666666
1830,6644.594589869182,53.333333333333336
1860,4410.1852258046465,66.66666666666666
1890,6267.370653152466,60.0
1920,4065.2104695638022,73.33333333333333
1950,6290.0119463602705,53.333333333333336
1980,5941.711473464966,66.66666666666666
2010,5684.523677825928,60.0
2040,5892.443545659383,46.666666666666664
2070,6547.26022084554,53.333333333333336
2100,489.7490819295247,100.0
2130,167.79489517211914,100.0
2160,212.4206860860189,100.0
2190,203.8452466328939,100.0
2220,257.62290954589844,100.0
2250,167.39972432454428,100.0
2280,205.24562199910483,100.0
2310,203.92168362935385,100.0
2340,206.95673624674478,100.0
2370,270.13200124104816,100.0
