start_time,response_time,success_rate
0,140.5396646923489,100.0
30,136.11272970835367,100.0
60,119.02587413787842,100.0
90,120.49639489915636,100.0
120,113.90490796830919,100.0
150,110.87826093037923,100.0
180,116.61678155263265,100.0
210,103.93853982289632,100.0
240,100.51356421576607,100.0
270,90.61641163296169,100.0
300,90.33261670006647,100.0
330,91.15360842810736,100.0
360,83.41127766503227,100.0
390,91.15065468682182,100.0
420,89.41431310441759,100.0
450,91.13065401713054,100.0
480,86.22427516513399,100.0
510,83.68620607588026,100.0
540,84.10788642035591,100.0
570,84.6789042154948,100.0
600,2284.4522131813897,77.77777777777779
630,960.3313949373032,91.11111111111113
660,1515.3771771325003,85.55555555555556
690,848.7953874799941,92.22222222222223
720,630.9527211719088,94.44444444444446
750,410.1782772276136,96.66666666666667
780,407.0368025037978,96.66666666666667
810,294.4561587439643,97.77777777777779
840,296.81951734754773,97.77777777777777
870,298.6125363243951,97.77777777777779
900,215.25384585062667,98.8888888888889
930,72.80168798234729,100.0
960,74.86062844594319,100.0
990,74.07900227440727,100.0
1020,73.60344198015001,100.0
1050,72.258636686537,100.0
1080,73.94579251607259,100.0
1110,70.59388160705566,100.0
1140,73.16748831007216,100.0
1170,406.52989811367456,96.66666666666667
1200,3604.525579346551,64.44444444444444
1230,5148.747293154399,48.88888888888889
1260,4158.686478932698,58.888888888888886
1290,4044.9551767773096,60.0
1320,4378.297506438361,56.666666666666664
1350,4707.45517147912,53.333333333333336
1380,4487.347152498033,55.55555555555555
1410,5588.251370853847,44.44444444444445
1440,5150.831853018866,48.888888888888886
1470,6033.83604950375,40.0
1500,286.31925053066675,100.0
1530,71.60938845740424,100.0
1560,74.98320738474528,100.0
1590,77.80526214175755,100.0
1620,70.04890971713596,100.0
1650,76.84120337168376,100.0
1680,71.62005106608073,100.0
1710,76.84570418463812,100.0
1740,70.49009799957275,100.0
1770,112.60613600413005,100.0
1800,1146.8447658750745,98.8888888888889
1830,1528.645896911621,95.55555555555556
1860,2526.703792148166,88.8888888888889
1890,1851.5045086542766,94.44444444444444
1920,2262.005461586846,87.77777777777779
1950,1966.6040526496042,88.8888888888889
1980,1586.0016028086345,96.66666666666667
2010,2125.155311160617,94.44444444444444
2040,2037.7482149336072,94.44444444444446
2070,1835.0677304797703,96.66666666666667
2100,135.5485889646742,100.0
2130,77.40260230170355,100.0
2160,71.76838450961642,100.0
2190,79.51205571492513,100.0
2220,75.38098494211833,100.0
2250,79.2284435696072,100.0
2280,77.08273463779024,100.0
2310,73.08959431118437,100.0
2340,78.72251934475368,100.0
2370,77.78273688422308,100.0
