start_time,response_time,success_rate
0,266.0451412200928,100.0
30,241.39552116394043,100.0
60,187.6036802927653,100.0
90,161.59194310506186,100.0
120,161.07948621114096,100.0
150,255.3798039754232,100.0
180,214.39773241678873,100.0
210,250.39634704589844,100.0
240,200.49066543579102,100.0
270,197.08681106567383,100.0
300,178.49602699279785,100.0
330,156.0724894205729,100.0
360,188.13274701436362,100.0
390,272.98253377278644,100.0
420,173.89677365620932,100.0
450,188.95928064982095,100.0
480,173.64056905110678,100.0
510,246.6907819112142,100.0
540,237.2041861216227,100.0
570,211.6938908894857,100.0
600,9341.965087254843,6.666666666666667
630,2206.6985607147217,80.0
660,272.59780565897626,100.0
690,293.96994908650714,100.0
720,340.40740331013996,100.0
750,311.88894907633465,100.0
780,340.8362865447998,100.0
810,300.8352915445964,100.0
840,323.3023484547933,100.0
870,256.83679580688477,100.0
900,253.61789067586264,100.0
930,233.52044423421225,100.0
960,196.55307133992514,100.0
990,174.56981341044107,100.0
1020,143.36859385172525,100.0
1050,155.4276466369629,100.0
1080,176.5321413675944,100.0
1110,233.43303998311362,100.0
1140,141.22138023376465,100.0
1170,140.2174949645996,100.0
1200,2151.3856887817383,80.0
1230,222.4034627278646,100.0
1260,233.72368812561035,100.0
1290,215.18659591674805,100.0
1320,178.40840021769205,100.0
1350,189.12132581075033,100.0
1380,209.36586062113443,100.0
1410,172.9955514272054,100.0
1440,164.6123727162679,100.0
1470,171.5632438659668,100.0
1500,173.68787129720053,100.0
1530,144.3359692891439,100.0
1560,176.3711452484131,100.0
1590,190.37141799926758,100.0
1620,176.58265431722006,100.0
1650,250.6192366282145,100.0
1680,184.19774373372397,100.0
1710,194.11746660868326,100.0
1740,212.5615119934082,100.0
1770,181.94030125935873,100.0
1800,4181.527916590373,100.0
1830,1534.2682520548503,93.33333333333333
1860,1491.4759794871013,86.66666666666667
1890,1001.1000792185465,100.0
1920,2040.7290140787761,93.33333333333333
1950,2348.581838607788,93.33333333333333
1980,1371.6044425964355,93.33333333333333
2010,2455.8773835500083,86.66666666666667
2040,2187.0561122894287,100.0
2070,1848.1149673461914,100.0
2100,428.4770647684733,100.0
2130,169.30758158365884,100.0
2160,161.9729518890381,100.0
2190,208.87511571248373,100.0
2220,172.5491682688395,100.0
2250,170.57053248087564,100.0
2280,146.2700049082438,100.0
2310,123.96574020385742,100.0
2340,175.624148050944,100.0
2370,136.24038696289062,100.0
