time,NIFL-GTGA,NIFL,Nautilus,LC,round-robin,NIFL-GTGA,NIFL,Nautilus,LC,round-robin
0.0,189.22670682271323,252.89729436238608,470.3602393468221,228.27622890472412,272.35121726989746,100.0,100.0,100.0,100.0,100.0
2.5,142.44702657063803,170.95399697621664,325.6817102432251,216.11974239349365,231.22721513112387,100.0,100.0,100.0,100.0,100.0
5.0,119.57433223724365,148.5346794128418,387.90236314137775,210.98484992980957,210.03549098968506,100.0,100.0,100.0,100.0,100.0
7.5,125.63799222310384,148.16165765126547,372.9233344395955,198.46439361572266,243.0495341618856,100.0,100.0,100.0,100.0,100.0
9.5,122.53437836964925,141.98853174845377,345.13672192891437,204.0776491165161,210.7365290323893,100.0,100.0,100.0,100.0,100.0
10.5,3183.3533922831216,3268.3414379755654,5813.349262873332,3800.537395477295,4810.339911778768,70.0,70.0,43.333333333333336,63.33333333333333,53.333333333333336
11.5,258.58479340871173,224.94707107543945,2543.1793530782065,5093.617367744446,4126.004560788472,100.0,100.0,76.66666666666667,50.0,60.0
12.5,230.67397276560465,276.7604509989421,1566.5602684020996,4441.5717999140425,4120.41658560435,100.0,100.0,86.66666666666667,56.666666666666664,60.0
13.5,213.88986905415854,276.02312564849854,2665.5666510264077,4451.808937390645,4469.759321212769,100.0,100.0,76.66666666666667,56.666666666666664,56.666666666666664
14.5,218.7391996383667,270.22426923116046,2331.3066164652505,5774.114712079366,4439.214984575908,100.0,100.0,80.0,43.333333333333336,56.666666666666664
15.5,143.4412717819214,176.29780769348145,325.48046112060547,199.3760903676351,210.60648759206137,100.0,100.0,100.0,100.0,100.0
17.5,158.97885163625082,143.81751219431558,304.98584906260174,190.4232899347941,199.34951464335123,100.0,100.0,100.0,100.0,100.0
19.5,143.95853678385416,152.64764626820883,328.43544483184814,228.77957820892334,169.97714837392172,100.0,100.0,100.0,100.0,100.0
20.5,151.56574249267578,193.13788414001465,1874.885670344035,1169.9400424957275,1189.1764879226685,100.0,100.0,83.33333333333334,90.0,90.0
21.5,150.55259068806967,144.4773276646932,2882.8495820363364,1829.7593514124553,1857.7391544977825,100.0,100.0,73.33333333333333,83.33333333333334,83.33333333333334
22.5,152.54337787628174,165.62499205271402,1589.0299081802368,2499.4269609451294,2157.8512032826743,100.0,100.0,86.66666666666667,76.66666666666667,80.0
23.5,177.81600952148438,142.339555422465,1560.7560952504475,1838.0122661590576,1829.4856786727905,100.0,100.0,86.66666666666667,83.33333333333334,83.33333333333334
24.5,149.40973917643228,197.545059521993,848.1866995493571,2477.7068614959717,2810.126050313314,100.0,100.0,93.33333333333333,76.66666666666667,73.33333333333333
25.5,149.97613430023193,149.92725054423013,243.18133989969888,198.6262321472168,224.5330572128296,100.0,100.0,100.0,100.0,100.0
27.5,161.3968292872111,141.92793369293213,304.13780212402344,199.4728167851766,223.20303916931152,100.0,100.0,100.0,100.0,100.0
29.5,133.00937016805014,484.39682324727374,844.1888888676962,528.9566119511923,508.9288870493571,100.0,96.66666666666667,96.66666666666667,96.66666666666667,96.66666666666667
30.5,1985.7030232747395,1117.0958836873372,6669.3642775217695,6387.840890884399,6389.695755640666,86.66666666666667,90.0,36.666666666666664,36.666666666666664,36.666666666666664
31.5,749.8624801635742,2163.3816242218018,6653.598300615947,6900.333658854167,6619.22181447347,96.66666666666667,83.33333333333334,36.666666666666664,36.666666666666664,36.666666666666664
32.5,1373.7545887629192,146.3268756866455,7702.709054946899,7249.326801300049,7043.616286913554,90.0,100.0,23.333333333333332,30.0,30.0
33.5,670.7255760828654,163.32925160725912,7053.998374938965,6728.880318005879,6310.736036300659,96.66666666666667,100.0,30.0,33.33333333333333,40.0
34.5,1449.6984004974365,130.16204833984375,7371.018354098002,7504.1711409886675,5945.569435755412,86.66666666666667,100.0,33.33333333333333,43.333333333333336,53.333333333333336
35.5,151.66178544362387,172.9581356048584,299.9079306920369,204.69683011372885,224.96914068857828,100.0,100.0,100.0,100.0,100.0
37.5,157.94878800710043,182.8136364618937,208.21429888407388,228.2296578089396,203.2554546991984,100.0,100.0,100.0,100.0,100.0
39.5,159.30068492889404,141.39782587687174,244.6727673212687,217.6343043645223,211.80624961853027,100.0,100.0,100.0,100.0,100.0
