start_time,response_time,success_rate
0,82.02621459960938,100.0
30,86.03839159011841,100.0
60,82.31334209442139,100.0
90,76.68730974197388,100.0
120,173.74544858932495,99.0
150,72.71122217178345,100.0
180,67.03507661819458,100.0
210,62.686567306518555,100.0
240,71.58079147338867,100.0
270,69.8155927658081,100.0
300,72.72688627243042,100.0
330,70.95486164093018,100.0
360,86.52880907058716,100.0
390,77.72158145904541,100.0
420,84.66509580612183,100.0
450,76.46639108657837,100.0
480,69.34523344039917,100.0
510,71.21281385421753,100.0
540,67.74845361709595,100.0
570,265.10413646698,98.0
600,1253.5733485221863,88.0
630,1058.1187057495117,90.0
660,1553.511655330658,85.0
690,1057.4269843101501,90.0
720,1060.397641658783,90.0
750,1361.08389377594,87.0
780,1252.294466495514,88.0
810,1456.587679386139,86.0
840,1059.2198991775513,90.0
870,1156.5922045707703,89.0
900,167.9617190361023,99.0
930,64.76669788360596,100.0
960,70.23401975631714,100.0
990,66.5675163269043,100.0
1020,70.4334306716919,100.0
1050,68.67042779922485,100.0
1080,71.16168975830078,100.0
1110,81.34714126586914,100.0
1140,76.65173530578613,100.0
1170,171.8266201019287,99.0
1200,4241.082220077515,57.99999999999999
1230,3942.379388809204,61.0
1260,2848.140308856964,72.0
1290,3542.9142785072327,65.0
1320,3741.275680065155,63.0
1350,5031.079571247101,50.0
1380,3642.6343274116516,64.0
1410,2746.613962650299,73.0
1440,2849.0066170692444,72.0
1470,2518.8546562194824,79.0
1500,1932.8606915473938,100.0
1530,3218.074162006378,100.0
1560,4081.3882446289062,100.0
1590,4474.910206794739,100.0
1620,5238.8645696640015,100.0
1650,5825.7641315460205,100.0
1680,5671.51953458786,100.0
1710,5495.645213127136,100.0
1740,5606.264796257019,100.0
1770,5279.5184779167175,100.0
