time,NIFL-GTGA,NIFL,Nautilus,LC,round-robin,NIFL-GTGA,NIFL,Nautilus,LC,round-robin
0.0,62.148915158431485,90.54595385913296,65.00091188807014,94.86673628545451,70.27552660009347,100.0,100.0,100.0,100.0,100.0
2.5,85.71070540106632,74.60954048052865,58.253641892085376,84.80189767987912,108.81248024721505,100.0,100.0,100.0,100.0,100.0
5.0,64.6287163667029,94.85871603610457,46.293590529223536,107.39353718347964,123.880319795127,100.0,100.0,100.0,100.0,100.0
7.5,69.15761927769674,124.07758663288257,48.527669505167545,67.59832449870045,78.69734235209978,100.0,100.0,100.0,100.0,100.0
9.5,49.95079535431595,99.3808226248217,59.231608575525435,75.33469153665222,61.99098830476694,100.0,100.0,100.0,100.0,100.0
10.5,65.00740104561378,59.20808163080539,16.36347367477232,21.998615211830536,0.0,100.0,66.66666666666666,50.0,33.33333333333333,0.0
11.5,62.8963675604539,55.10420143345965,36.9391018316094,29.21833650796702,51.196603806032556,100.0,100.0,100.0,33.33333333333333,66.66666666666666
12.5,62.95216059506657,65.83133838695362,35.359344797154456,48.03530271491697,68.95761854270158,100.0,100.0,83.33333333333334,33.33333333333333,66.66666666666666
13.5,59.38147707551596,57.059999639173014,61.55348050319734,42.77898953190373,22.961580410894328,100.0,100.0,83.33333333333334,50.0,33.33333333333333
14.5,83.56598463700078,81.49075448870703,32.32631056869278,38.827948531762665,58.97672046886502,100.0,100.0,100.0,33.33333333333333,50.0
15.5,63.8174410148199,143.66106999475213,48.12934368568029,108.43615360159203,82.4957769950059,100.0,100.0,100.0,100.0,100.0
17.5,58.04401983825409,112.7228809931721,73.68003274594483,97.94659696600445,114.06403935329269,100.0,100.0,100.0,100.0,100.0
19.5,66.10588814520001,86.60416769374586,64.64132858410413,91.3401190421843,86.63981255785471,100.0,100.0,100.0,100.0,100.0
20.5,88.18563955939014,84.48727582023432,35.078647242098,124.0817246701471,82.655394220068,100.0,100.0,50.0,83.33333333333334,83.33333333333334
21.5,71.01743332562513,65.82837472226437,48.96481688810264,92.53930055648563,50.07100437530236,100.0,100.0,66.66666666666666,100.0,50.0
22.5,74.81422023485408,99.00441304181585,37.6957158448967,69.81952047567596,102.36458525341978,100.0,100.0,50.0,66.66666666666666,66.66666666666666
23.5,75.18748359930028,81.33397749591768,27.468738083638232,53.47695810155212,63.13121289676322,100.0,100.0,50.0,50.0,50.0
24.5,70.79242588024154,90.26987600359742,60.8934701739507,34.73780571823803,71.5969072778077,100.0,100.0,66.66666666666666,50.0,66.66666666666666
25.5,68.68039098993084,111.36479318547936,50.53920847062077,105.14187888650874,120.66439006204048,100.0,100.0,100.0,100.0,100.0
27.5,53.32443513476591,83.7945854180321,58.33910238330958,98.96822768821387,46.3026675552799,100.0,100.0,100.0,100.0,100.0
29.5,49.418198161077214,130.38819722344797,45.70351780204276,92.13080833118245,97.67882581991536,100.0,100.0,100.0,100.0,100.0
30.5,29.610152819350603,32.85241247291824,71.07466799564361,57.428171280490425,74.40503113553417,33.33333333333333,33.33333333333333,66.66666666666666,33.33333333333333,33.33333333333333
31.5,20.954371734780132,116.63927669957309,44.58376273025661,0.0,27.1301887399119,50.0,66.66666666666666,16.666666666666664,0.0,16.666666666666664
32.5,23.835495527021234,45.038175537736095,0.0,39.50982870864889,25.231428759667867,16.666666666666664,33.33333333333333,0.0,33.33333333333333,16.666666666666664
33.5,16.875962659221923,40.45468036935741,2.343448596797345,41.885111800756455,21.30068702645958,50.0,33.33333333333333,16.666666666666664,16.666666666666664,16.666666666666664
34.5,33.28238592283155,35.35877872616768,57.272158052276346,12.393864594615083,43.98019957709076,66.66666666666666,66.66666666666666,33.33333333333333,33.33333333333333,33.33333333333333
35.5,54.28940356161368,101.6851910704802,66.4099069396443,77.6188181713584,84.22496070433897,100.0,100.0,100.0,100.0,100.0
37.5,83.84199885120316,72.2341622163551,99.33440262372142,70.0111316832862,97.06871288378977,100.0,100.0,100.0,100.0,100.0
39.5,83.69151119907599,70.34245065225682,59.28363564548777,117.9095015991499,100.19015783113578,100.0,100.0,100.0,100.0,100.0
