start_time,download_speed,success_rate
0,6.879606456089559,100.0
30,7.842971522512666,100.0
60,9.300740117304043,100.0
90,9.498802751434008,100.0
120,5.846916352082371,100.0
150,10.639276607738703,100.0
180,7.449448966349011,100.0
210,9.451739627499776,100.0
240,9.44995906615976,100.0
270,10.934775575114605,100.0
300,9.219276302987366,100.0
330,9.907698291631682,100.0
360,9.876583487246414,100.0
390,11.10759444966739,100.0
420,9.884871685272492,100.0
450,8.872370718876743,100.0
480,8.269855681356502,100.0
510,9.82283278300079,100.0
540,7.512649667311398,100.0
570,6.444941983606282,100.0
600,4.637432967734903,44.444444444444436
630,6.762348099267489,88.8888888888889
660,9.578488085308072,100.0
690,9.809643430788602,100.0
720,7.949962072241594,100.0
750,8.406813344562627,100.0
780,9.572448895792576,100.0
810,8.609178107747615,100.0
840,9.807138387525056,100.0
870,10.56597722348338,100.0
900,8.937912757835496,100.0
930,9.193209643870047,100.0
960,11.540617897162036,100.0
990,6.574539477363396,100.0
1020,8.990944962521734,100.0
1050,10.18762867429393,100.0
1080,8.815813851578291,100.0
1110,9.861623930910445,100.0
1140,8.801379258079121,100.0
1170,8.42994747702321,100.0
1200,6.372627352253198,61.11111111111111
1230,10.815841830755936,100.0
1260,10.370829527756825,100.0
1290,7.974022032837245,100.0
1320,8.833452557798795,100.0
1350,9.93514690263389,100.0
1380,7.100939581807431,100.0
1410,10.572354883192318,100.0
1440,9.50168773513508,100.0
1470,8.595468826172109,100.0
1500,11.202309452201431,100.0
1530,11.554385826986527,100.0
1560,8.243087146678528,100.0
1590,9.827678868471665,100.0
1620,9.087009983479545,100.0
1650,8.078282923258554,100.0
1680,8.581953992349655,100.0
1710,9.032944506576811,100.0
1740,8.539419972003472,100.0
1770,7.6212031359694565,100.0
1800,4.670705302938969,61.11111111111111
1830,3.406090936501202,38.888888888888886
1860,5.3256690101778785,61.111111111111114
1890,7.498546614847691,72.22222222222221
1920,3.925021319657722,55.55555555555554
1950,3.234097943897798,27.77777777777777
1980,4.769931737956411,77.77777777777779
2010,3.510195448603323,55.55555555555555
2040,2.6052874746704067,27.777777777777775
2070,2.6444975837086777,72.22222222222221
2100,5.588165803811005,100.0
2130,7.397830951997082,100.0
2160,8.975964172159566,100.0
2190,9.5584157200948,100.0
2220,11.220639145746526,100.0
2250,13.222053827806016,100.0
2280,9.198137574814831,100.0
2310,8.442955544280744,100.0
2340,10.17805088132365,100.0
2370,9.476064474656177,100.0
