start_time,response_time,success_rate
0,128.00284624099731,100.0
30,116.5343443552653,100.0
60,105.8210015296936,100.0
90,113.70604038238525,100.0
120,117.01252063115437,100.0
150,103.50407759348552,100.0
180,110.20534833272298,100.0
210,98.79270394643147,100.0
240,106.16344213485718,100.0
270,102.02723344167073,100.0
300,109.52073733011882,100.0
330,105.08342583974202,100.0
360,107.17193285624187,100.0
390,106.56298398971558,100.0
420,103.18820476531982,100.0
450,113.47535451253255,100.0
480,107.91213909784953,100.0
510,108.67784420649211,100.0
540,102.40112543106079,100.0
570,101.1091669400533,100.0
600,1583.401870727539,85.0
630,1741.3898825645447,83.33333333333334
660,589.569882551829,95.0
690,768.349019686381,93.33333333333333
720,588.5446707407633,95.0
750,596.48756980896,95.0
780,602.8704086939493,95.0
810,600.7830023765564,95.0
840,432.24912881851196,96.66666666666667
870,449.02801911036175,96.66666666666667
900,104.21077013015747,100.0
930,101.63723230361938,100.0
960,109.0703288714091,100.0
990,105.51318724950154,100.0
1020,103.28866243362427,100.0
1050,102.36162741978963,100.0
1080,102.90718873341878,100.0
1110,90.93574682871501,100.0
1140,102.84517606099446,100.0
1170,266.0717924435933,98.33333333333333
1200,4558.404954274495,55.00000000000001
1230,4884.295928478241,51.66666666666667
1260,4226.849412918091,58.333333333333336
1290,4881.636504332225,51.66666666666667
1320,3394.8761185010276,66.66666666666666
1350,4720.7923372586565,53.333333333333336
1380,4723.084004720052,53.333333333333336
1410,4720.179557800293,53.333333333333336
1440,3231.4469933509827,68.33333333333333
1470,3724.9043146769204,63.33333333333333
1500,338.43973477681476,98.33333333333333
1530,91.6674256324768,100.0
1560,103.48214705785115,100.0
1590,105.61302900314331,100.0
1620,98.75131050745647,100.0
1650,97.51645723978679,100.0
1680,97.39147822062175,100.0
1710,92.42993195851643,100.0
1740,90.49257040023804,100.0
1770,282.2354237238566,100.0
1800,3177.8570810953775,81.66666666666667
1830,2702.657945950826,85.0
1860,4088.5167916615806,71.66666666666667
1890,3549.6200601259866,76.66666666666667
1920,4267.3109014829,76.66666666666667
1950,3828.2557368278503,76.66666666666667
1980,3889.227279027303,75.0
2010,3394.4875359535217,73.33333333333333
2040,3308.72833331426,75.0
2070,4568.347942829132,66.66666666666666
2100,137.00056076049805,100.0
2130,106.79930051167806,100.0
2160,102.53681739171346,100.0
2190,95.75870037078857,100.0
2220,93.32023461659749,100.0
2250,98.1491208076477,100.0
2280,110.10024150212605,100.0
2310,112.69061962763469,100.0
2340,110.43966611226399,100.0
2370,118.22158098220825,100.0
