start_time,download_speed,success_rate
0,4.704414451650912,100.0
30,6.2294458345167625,100.0
60,5.307333820932022,100.0
90,3.7824510518613175,100.0
120,8.580480019490572,100.0
150,7.543073647966224,100.0
180,6.87782000793817,100.0
210,9.14468252901554,100.0
240,10.927349217671562,100.0
270,4.358240976233387,100.0
300,6.98991281619185,100.0
330,4.364822794793169,100.0
360,4.6044763214002495,100.0
390,4.251938212467828,100.0
420,6.148341205700494,100.0
450,7.6041302900538,100.0
480,4.225841708929779,100.0
510,4.227123809076734,100.0
540,9.454624231329968,100.0
570,4.417882440941917,100.0
600,3.7111951525075852,66.66666666666666
630,1.203137764880498,33.33333333333333
660,6.239783137979583,100.0
690,4.3036950923860475,100.0
720,5.390201608751084,100.0
750,4.455756657434455,100.0
780,3.7928740838781514,66.66666666666666
810,6.50887260148136,100.0
840,4.02177720637015,100.0
870,4.43998502383283,100.0
900,4.021281109297415,100.0
930,10.635476312966482,100.0
960,3.9335559727436595,100.0
990,8.781855022802093,100.0
1020,3.9106187228154283,100.0
1050,7.7433404353296735,100.0
1080,7.70397277263281,100.0
1110,10.875638102126041,100.0
1140,6.6946081126045724,100.0
1170,3.9097480804529385,100.0
1200,7.018173414920336,100.0
1230,1.4117191054052531,33.33333333333333
1260,8.838162157759841,66.66666666666666
1290,6.9640088122679344,33.33333333333333
1320,6.500801844419975,66.66666666666666
1350,2.5777515664542237,33.33333333333333
1380,2.650794453475225,33.33333333333333
1410,3.5247214149223454,33.33333333333333
1440,10.80185725112834,100.0
1470,10.066270783269411,100.0
1500,13.927884628502964,100.0
1530,8.696003958447621,100.0
1560,6.626663543171184,100.0
1590,8.262500312089381,100.0
1620,13.4487783709657,100.0
1650,10.15699006473285,100.0
1680,8.166050250560385,100.0
1710,7.887491530293947,100.0
1740,4.626869685653036,100.0
1770,6.391994717194464,100.0
1800,1.1149079698464164,33.33333333333333
1830,2.431401017665639,33.33333333333333
1860,2.1312597062571474,33.33333333333333
1890,9.14739958616556,66.66666666666666
1920,0.0,0.0
1950,5.135001537891412,33.33333333333333
1980,5.204977333195685,66.66666666666666
2010,2.2380648495730955,33.33333333333333
2040,0.1351590484571992,33.33333333333333
2070,6.063242044999275,66.66666666666666
2100,3.869372914100564,100.0
2130,7.550269231098267,100.0
2160,3.7407636058828992,100.0
2190,7.197922149195297,100.0
2220,7.525469996512647,100.0
2250,9.964791725008437,100.0
2280,6.645074977124598,100.0
2310,6.487934966139257,100.0
2340,7.100444644473785,100.0
2370,8.319059903970142,100.0
