start_time,download_speed,success_rate
0,6.283588658375937,100.0
30,6.500438106577055,100.0
60,5.176032524104755,100.0
90,3.9353629056487294,100.0
120,8.933754148384635,100.0
150,7.103064302828716,100.0
180,6.385516935317621,100.0
210,9.416073035769784,100.0
240,10.124656324805587,100.0
270,4.28501835477296,100.0
300,6.81368195678357,100.0
330,4.079952872810009,100.0
360,4.223468927955551,100.0
390,4.16111065154556,100.0
420,6.298435893422752,100.0
450,7.017503042233255,100.0
480,4.302422741545758,100.0
510,4.225297008521655,100.0
540,9.234243366029654,100.0
570,4.5046757907157655,100.0
600,3.0801462445193546,55.55555555555554
630,1.3903489586139515,33.33333333333333
660,5.394942857186904,88.88888888888887
690,4.2067577071318025,100.0
720,4.583760955161437,88.88888888888887
750,4.00393810736861,100.0
780,4.738509907580166,77.77777777777777
810,5.101745847792645,88.88888888888887
840,4.080182436404985,100.0
870,4.397392475030901,100.0
900,4.063255718410168,100.0
930,9.665195719293878,100.0
960,4.068038367450328,100.0
990,9.225744040453762,100.0
1020,4.022049828540956,100.0
1050,7.2138798800651,100.0
1080,7.718372894960439,100.0
1110,7.106037519265283,100.0
1140,6.4072108794688765,100.0
1170,4.087971600431152,100.0
1200,6.981901667516044,100.0
1230,6.241064433297616,66.66666666666666
1260,7.683884561433099,66.66666666666666
1290,7.72849409238511,33.33333333333333
1320,11.679187981349536,77.77777777777777
1350,6.798311877226898,44.444444444444436
1380,9.15524491746294,66.66666666666666
1410,10.728333650738024,66.66666666666667
1440,10.598339849947676,88.88888888888887
1470,6.181566320391148,66.66666666666667
1500,11.314074825381505,88.88888888888887
1530,8.352714721553644,100.0
1560,9.138196027452414,100.0
1590,8.397700238451781,100.0
1620,10.226406125981239,100.0
1650,10.114505895140743,100.0
1680,8.87455393951457,100.0
1710,6.543175446221945,100.0
1740,4.992806797042132,100.0
1770,6.841059580688331,100.0
1800,4.25373741801722,44.444444444444436
1830,2.607873761739524,55.55555555555555
1860,2.6039640830283535,33.33333333333333
1890,4.759555608587103,66.66666666666667
1920,1.6106375460016535,22.222222222222218
1950,1.7299203555744433,22.222222222222218
1980,5.569423281589791,55.55555555555554
2010,0.7831697730677107,33.33333333333333
2040,0.1368965442542641,44.444444444444436
2070,4.265921622009432,55.55555555555554
2100,5.957130507954098,100.0
2130,7.515243592725362,100.0
2160,4.049761863667721,100.0
2190,6.589347373826185,100.0
2220,7.314049196181887,100.0
2250,8.981360641265356,100.0
2280,6.199110958260579,100.0
2310,6.813486017393078,100.0
2340,6.510530189506858,100.0
2370,7.71788568993095,100.0
