start_time,download_speed,success_rate
0,11.790414393029963,100.0
30,13.217751649844473,100.0
60,14.999979280863828,100.0
90,13.410140849718436,100.0
120,16.95797237017035,100.0
150,17.4347955917502,100.0
180,10.743297884003582,100.0
210,14.768905957967847,100.0
240,13.94016314903798,100.0
270,8.417459732287357,100.0
300,15.122440831802864,100.0
330,13.771194433757474,100.0
360,13.804675072098,100.0
390,14.777836237691874,100.0
420,14.4244767606381,100.0
450,15.573923348983945,100.0
480,14.60186183860885,100.0
510,13.596179749310048,100.0
540,11.517728657972738,100.0
570,16.67325869199608,100.0
600,9.260369586187542,72.22222222222221
630,8.157208032755888,88.88888888888887
660,9.839621272123042,94.44444444444446
690,9.134522381299151,83.33333333333333
720,9.712105989882707,88.8888888888889
750,10.392937251113155,88.8888888888889
780,8.405845306662071,83.33333333333333
810,8.873644967038356,94.44444444444446
840,10.300515475253837,100.0
870,8.381304931185857,88.88888888888887
900,20.412258652570895,100.0
930,27.568125714347655,100.0
960,28.98635943863091,100.0
990,28.205886848814448,100.0
1020,33.797566257878856,100.0
1050,27.637749070084606,100.0
1080,28.164837674502337,100.0
1110,26.89535094800109,100.0
1140,24.40693168377345,100.0
1170,26.398825458262866,100.0
1200,15.352450651243112,72.22222222222221
1230,13.65159415281988,72.22222222222221
1260,19.633858588628183,83.33333333333333
1290,17.079209517245157,72.22222222222221
1320,21.380416004138016,83.33333333333333
1350,19.288198759093422,77.77777777777779
1380,17.57882068351496,77.77777777777779
1410,16.62277243973202,77.77777777777779
1440,14.823997847098356,72.22222222222221
1470,8.924296280328123,61.11111111111111
1500,30.12818836852809,100.0
1530,30.748037057035987,100.0
1560,32.17015333294707,100.0
1590,27.30930736280999,100.0
1620,30.943409666960488,100.0
1650,27.024303754495563,100.0
1680,29.82921483248607,100.0
1710,29.2320809323306,100.0
1740,29.85074412726451,100.0
1770,29.226378727406452,100.0
