start_time,download_speed,success_rate
0,13.392895228801217,100.0
30,16.152984434069914,100.0
60,17.240175185070864,100.0
90,12.734891337587035,100.0
120,17.013796521808267,100.0
150,19.659797216571167,100.0
180,14.066318100223539,100.0
210,14.608602408601186,100.0
240,9.156402901790633,100.0
270,7.1853688767775274,100.0
300,15.418277855273132,100.0
330,15.068937039104888,100.0
360,15.694902457249112,100.0
390,15.964815349789601,100.0
420,12.789893486102585,100.0
450,14.858208585306615,100.0
480,14.903962339508633,100.0
510,11.592949415930894,100.0
540,16.278436118445317,100.0
570,19.78620863460343,100.0
600,13.59628115813708,100.0
630,5.642979706074212,66.66666666666666
660,8.185549415385632,100.0
690,11.994147020292155,100.0
720,9.095812850976435,83.33333333333334
750,7.9900507587882315,83.33333333333334
780,6.10131633175192,66.66666666666666
810,10.506336609800721,100.0
840,12.064559041233773,100.0
870,6.3773854971758555,66.66666666666666
900,20.46559028933498,100.0
930,26.289919172886894,100.0
960,29.498547752292307,100.0
990,22.78694268705576,100.0
1020,29.89032008532257,100.0
1050,29.115353499053313,100.0
1080,29.857977505490847,100.0
1110,27.09243163662957,100.0
1140,24.725319423711017,100.0
1170,28.368061137030665,100.0
1200,26.30065129170083,66.66666666666666
1230,22.03271249006714,66.66666666666666
1260,29.814760063467617,83.33333333333334
1290,26.247478043136695,66.66666666666666
1320,37.603502328123035,83.33333333333334
1350,17.321203734381736,50.0
1380,31.669242735204055,83.33333333333334
1410,18.50684655792443,50.0
1440,16.0318583125153,50.0
1470,10.05105473752755,50.0
1500,32.42079697535009,100.0
1530,31.371538375019757,100.0
1560,38.054972541455506,100.0
1590,29.079384452901152,100.0
1620,31.634605461952464,100.0
1650,27.406143523986227,100.0
1680,30.327895892603777,100.0
1710,30.751976720969406,100.0
1740,26.29921624287178,100.0
1770,29.731571392882614,100.0
