start_time,download_speed,success_rate
0,6.506753703042074,100.0
30,4.878800339076915,100.0
60,3.625460308515236,100.0
90,4.712978472246205,100.0
120,6.281930125855491,100.0
150,10.740826070797558,100.0
180,6.758191484519076,100.0
210,7.472974939917108,100.0
240,4.219285752570372,100.0
270,8.037425334358293,100.0
300,7.95772773459125,100.0
330,6.209295196747652,100.0
360,6.817703985380064,100.0
390,5.523408657227194,100.0
420,9.19666058761474,100.0
450,7.7794858036291075,100.0
480,4.908162929690936,100.0
510,7.354136343195873,100.0
540,9.48184195360234,100.0
570,12.524121364975029,100.0
600,5.679682227313986,60.0
630,1.5144667727400725,30.0
660,5.862472540922925,80.0
690,7.031344798573363,70.0
720,7.597716407445273,90.0
750,6.03467824741072,70.0
780,2.1628132205101958,40.0
810,8.658015026701044,90.0
840,5.225566234944148,70.0
870,5.691153189280696,90.0
900,10.656368039287504,100.0
930,10.953409823346208,100.0
960,11.196751616449083,100.0
990,10.154808809309356,100.0
1020,7.124205632781402,100.0
1050,7.185265701020619,100.0
1080,8.9797718911057,100.0
1110,13.547840932511457,100.0
1140,11.21457115776099,100.0
1170,6.481794161042707,100.0
1200,6.0282912049415165,50.0
1230,15.343199944483477,80.0
1260,5.835798892352463,50.0
1290,11.044270927598646,70.0
1320,8.489783010025125,50.0
1350,7.3355608643999854,70.0
1380,11.395728869730478,90.0
1410,12.202786291449176,80.0
1440,14.390746137253945,70.0
1470,7.8923086305188,50.0
1500,13.34709688766703,100.0
1530,12.064058683744786,100.0
1560,14.590948244802991,100.0
1590,14.927303059718321,100.0
1620,9.942623040964149,100.0
1650,17.91348096317417,100.0
1680,9.622182034520062,100.0
1710,12.540457933352348,100.0
1740,13.72794943300055,100.0
1770,12.875319585802623,90.0
1800,2.630329624119296,30.0
1830,0.33991479876321884,20.0
1860,3.1864993831062494,30.0
1890,6.149656345581328,50.0
1920,3.204914187269066,50.0
1950,4.479730979928834,30.0
1980,0.9797782217541979,20.0
2010,1.2417690969958226,30.0
2040,3.9671003190032508,30.0
2070,2.693847633022946,40.0
2100,8.18587967865694,100.0
2130,11.219272013531048,100.0
2160,11.931000303930569,100.0
2190,6.2185161053163664,100.0
2220,13.148296745728839,100.0
2250,11.345890068494725,100.0
2280,13.248796261952725,100.0
2310,13.656377044395132,100.0
2340,15.684287917604632,100.0
2370,16.702560593467418,100.0
