start_time,download_speed,success_rate
0,8.97070410035496,100.0
30,10.212145071874557,100.0
60,7.261652341265244,100.0
90,15.358200469678636,100.0
120,9.333152561611044,100.0
150,8.011829913019172,100.0
180,6.78649625739919,100.0
210,5.907641776598079,100.0
240,10.867947716819366,100.0
270,11.945642576196809,100.0
300,11.261050962323688,100.0
330,9.318344191497214,100.0
360,6.825698383194427,100.0
390,8.83259065977285,100.0
420,8.598834919671427,100.0
450,5.191480467880464,100.0
480,5.280492817006447,100.0
510,4.088457134021177,100.0
540,7.969125457260271,100.0
570,7.061240003703549,100.0
600,4.5005221578193755,33.33333333333333
630,3.542421198846746,66.66666666666666
660,9.351311569283254,100.0
690,5.261457896424437,100.0
720,7.152038011756299,100.0
750,6.610394278689871,100.0
780,7.466371954218417,100.0
810,10.061031765820541,100.0
840,10.460408473928396,100.0
870,5.825208793743495,100.0
900,10.27293672788303,100.0
930,6.711556887484964,100.0
960,10.054782273371417,100.0
990,10.742362787286742,100.0
1020,6.3062352617662105,100.0
1050,6.129673859155235,100.0
1080,7.530316648205976,100.0
1110,8.074968879709743,100.0
1140,7.410452011000712,100.0
1170,7.680947427511728,100.0
1200,5.653059853682138,33.33333333333333
1230,7.095747421791612,100.0
1260,8.709153457932356,100.0
1290,8.380201627581995,100.0
1320,5.655578080950453,100.0
1350,10.586312664742756,100.0
1380,4.020315623135738,100.0
1410,6.7453369357056845,100.0
1440,10.46060584098242,100.0
1470,10.919183352330021,100.0
1500,11.226582883598306,100.0
1530,8.654195888486743,100.0
1560,5.607995443440543,100.0
1590,7.195998756942458,100.0
1620,7.2797701719469154,100.0
1650,6.939231911321348,100.0
1680,10.631744434587095,100.0
1710,10.818236411994084,100.0
1740,8.30590055142106,100.0
1770,11.965383517066172,100.0
1800,1.154405088800967,33.33333333333333
1830,0.0,0.0
1860,0.0,0.0
1890,5.329883615448644,100.0
1920,3.643771419418425,66.66666666666666
1950,2.045569005524935,33.33333333333333
1980,2.284755706004122,33.33333333333333
2010,5.160389189833381,66.66666666666666
2040,7.439238125773311,66.66666666666666
2070,0.0,0.0
2100,7.018282743463442,100.0
2130,10.855532644030765,100.0
2160,4.678630212080795,100.0
2190,7.739637754130118,100.0
2220,7.845991827094415,100.0
2250,8.45438096267383,100.0
2280,10.79050332276379,100.0
2310,10.622295376839146,100.0
2340,5.74691286030462,100.0
2370,12.033374321063649,100.0
