start_time,response_time,success_rate
0,85.18164157867432,100.0
30,73.06945323944092,100.0
60,64.18445905049641,100.0
90,67.55224068959554,100.0
120,67.10015932718913,100.0
150,75.12823740641277,100.0
180,64.73122437795003,100.0
210,67.45000680287679,100.0
240,62.310218811035156,100.0
270,70.55362065633138,100.0
300,57.816386222839355,100.0
330,63.81749312082926,100.0
360,64.50879573822021,100.0
390,64.36748504638672,100.0
420,64.44373925526936,100.0
450,63.891967137654625,100.0
480,58.12584559122721,100.0
510,63.527607917785645,100.0
540,69.27475929260254,100.0
570,56.67699178059896,100.0
600,57.99645582834879,100.0
630,1051.7059087753296,90.0
660,1716.961105664571,83.33333333333334
690,2042.0169909795125,80.0
720,1720.105727513631,83.33333333333334
750,2055.269742012024,80.0
780,1715.4810508092244,83.33333333333334
810,2046.4910904566448,80.0
840,1383.3189407984416,86.66666666666667
870,2707.862401008606,73.33333333333333
900,56.3578208287557,100.0
930,56.476052602132164,100.0
960,53.71556282043457,100.0
990,51.999290784200035,100.0
1020,57.134199142456055,100.0
1050,53.499388694763184,100.0
1080,60.23993492126465,100.0
1110,62.1035099029541,100.0
1140,51.53369108835856,100.0
1170,386.8895371754964,96.66666666666667
1200,2457.780639330546,93.33333333333333
1230,2387.141259511312,96.66666666666667
1260,2311.4750305811563,90.0
1290,2719.5400953292847,80.0
1320,3156.645409266154,86.66666666666667
1350,1701.7572561899822,96.66666666666667
1380,2020.8199342091877,96.66666666666667
1410,2851.6148885091147,93.33333333333333
1440,1442.1789169311523,96.66666666666667
1470,1358.044155438741,96.66666666666667
1500,61.251608530680336,100.0
1530,56.867313385009766,100.0
1560,53.24241320292155,100.0
1590,52.26177374521891,100.0
1620,53.380799293518066,100.0
1650,54.764389991760254,100.0
1680,56.32362365722656,100.0
1710,59.010068575541176,100.0
1740,54.14909521738688,100.0
1770,57.073394457499184,100.0
