start_time,response_time,success_rate
0,298.70999124315057,100.0
30,249.22838740878638,100.0
60,202.0015557607015,100.0
90,196.8836466471354,100.0
120,250.4053751627604,100.0
150,189.1648080613878,100.0
180,201.38412581549753,100.0
210,257.48012860616046,100.0
240,208.80100462171765,100.0
270,230.17207781473795,100.0
300,219.39489046732584,100.0
330,181.71708318922256,100.0
360,181.1280674404568,100.0
390,207.8335232204861,100.0
420,232.27954970465768,100.0
450,215.82748625013562,100.0
480,193.73215569390194,100.0
510,249.28195211622452,100.0
540,218.75619888305664,100.0
570,235.36611133151587,100.0
600,4570.918967988756,55.55555555555555
630,4817.25435256958,53.333333333333336
660,4359.41129260593,57.77777777777778
690,4983.484082751805,51.111111111111114
720,5437.895520528157,46.666666666666664
750,4551.3136969672305,55.55555555555555
780,4555.626042683919,55.55555555555555
810,4576.915868123372,55.555555555555564
840,4343.472401301066,57.77777777777778
870,4784.461334016588,53.333333333333336
900,1078.7547535366482,91.1111111111111
930,200.2015484703912,100.0
960,218.83254051208496,100.0
990,215.98153644137912,100.0
1020,216.8842209710015,100.0
1050,196.41180568271213,100.0
1080,188.1955941518148,100.0
1110,247.5072595808241,100.0
1140,211.4880773756239,100.0
1170,261.0103395250108,100.0
1200,1519.2448298136394,86.66666666666667
1230,1973.700941933526,82.22222222222221
1260,1940.2790069580078,82.22222222222223
1290,1923.7758371565076,82.22222222222221
1320,1729.417355855306,84.44444444444444
1350,2353.5007423824736,77.77777777777777
1380,1532.6104482014973,86.66666666666667
1410,1734.392187330458,84.44444444444446
1440,1912.1457152896455,82.22222222222221
1470,1741.391023000081,84.44444444444444
1500,651.5963713328043,95.55555555555554
1530,172.31594191657175,100.0
1560,264.01365598042804,100.0
1590,193.45673455132376,100.0
1620,178.9320945739746,100.0
1650,198.73119460211862,100.0
1680,304.8110591040717,100.0
1710,170.43309211730957,100.0
1740,206.49658838907877,100.0
1770,180.9237215254042,100.0
1800,5125.563377804227,68.88888888888889
1830,5372.51631418864,64.44444444444444
1860,6775.3006723192,42.22222222222222
1890,5696.663326687282,53.333333333333336
1920,6129.259284337361,48.88888888888889
1950,5702.993085649279,55.55555555555555
1980,5977.953423394098,51.11111111111111
2010,5302.521239386665,62.22222222222223
2040,6175.771925184462,53.333333333333336
2070,5522.639422946507,64.44444444444444
2100,482.44030740525994,100.0
2130,202.17607816060385,100.0
2160,189.22757572597928,100.0
2190,174.3992805480957,100.0
2220,192.6738209194607,100.0
2250,177.24170684814453,100.0
2280,200.73627365960013,100.0
2310,179.99873691134985,100.0
2340,194.9442916446262,100.0
2370,188.6920717027452,100.0
