start_time,response_time,success_rate
0,278.25332164764404,100.0
30,139.91230964660645,100.0
60,128.8895845413208,100.0
90,107.10416793823242,100.0
120,116.09434127807617,100.0
150,108.16773414611816,100.0
180,116.9153356552124,100.0
210,103.67969036102295,100.0
240,94.77904319763184,100.0
270,103.17254543304443,100.0
300,117.57199764251709,100.0
330,140.88683128356934,100.0
360,110.22743225097656,100.0
390,117.28375434875488,100.0
420,108.35655212402344,100.0
450,104.5561408996582,100.0
480,105.25903224945068,100.0
510,93.2500171661377,100.0
540,104.52836036682129,100.0
570,103.75611782073975,100.0
600,10000.0,0.0
630,3195.64160823822,70.0
660,207.91144371032715,100.0
690,253.54305744171143,100.0
720,286.0181522369385,100.0
750,256.962194442749,100.0
780,260.30975341796875,100.0
810,253.13411712646484,100.0
840,240.2886152267456,100.0
870,281.707067489624,100.0
900,205.30356407165527,100.0
930,140.39613723754883,100.0
960,129.1539478302002,100.0
990,130.98012924194336,100.0
1020,118.4879207611084,100.0
1050,104.26949977874756,100.0
1080,119.11519527435303,100.0
1110,109.5533800125122,100.0
1140,121.4683198928833,100.0
1170,294.2255449295044,98.0
1200,2672.568292617798,74.0
1230,105.12080192565918,100.0
1260,90.03671646118164,100.0
1290,107.06324577331543,100.0
1320,100.37556648254395,100.0
1350,89.81598854064941,100.0
1380,103.92917156219482,100.0
1410,94.59065914154053,100.0
1440,91.35256290435791,100.0
1470,98.14675331115723,100.0
1500,94.60990905761719,100.0
1530,94.82268810272217,100.0
1560,99.83163356781006,100.0
1590,95.71535587310791,100.0
1620,93.11357975006104,100.0
1650,105.00227451324463,100.0
1680,101.70104026794434,100.0
1710,91.86243057250977,100.0
1740,93.19972038269043,100.0
1770,647.2320079803467,96.0
1800,3993.9520406723022,72.0
1830,1860.8772993087769,88.0
1860,2153.0034589767456,84.0
1890,441.20667457580566,98.0
1920,136.67931079864502,100.0
1950,157.96189308166504,100.0
1980,137.79427528381348,100.0
2010,263.3357000350952,100.0
2040,304.49073791503906,100.0
2070,392.5105571746826,100.0
2100,214.5232057571411,100.0
2130,123.66961002349854,100.0
2160,119.64830875396729,100.0
2190,119.05720710754395,100.0
2220,118.33435535430908,100.0
2250,120.71418285369873,100.0
2280,115.80655097961426,100.0
2310,109.1537618637085,100.0
2340,125.48900604248047,100.0
2370,118.35536479949951,100.0
