start_time,download_speed,success_rate
0,12.056103833608665,100.0
30,12.453413587787182,100.0
60,15.600835909358349,100.0
90,8.682953727646485,100.0
120,11.792485843783107,100.0
150,11.447684050383955,100.0
180,10.265844032119949,100.0
210,11.441190614280766,100.0
240,13.899481611529316,100.0
270,13.09131370875564,100.0
300,15.220467772410846,100.0
330,18.849269150483583,100.0
360,14.392884257274906,100.0
390,13.952883931036714,100.0
420,10.270580232899166,100.0
450,11.313725398103905,100.0
480,12.053521333025245,100.0
510,12.34460548106397,100.0
540,10.204303955862148,100.0
570,2.0513565217551397,50.0
600,6.179121502061183,50.0
630,9.593152989637794,80.0
660,6.307399183194315,100.0
690,7.339112926658094,100.0
720,9.943877659970536,100.0
750,5.892038159396781,100.0
780,7.823482273047065,100.0
810,2.2182542914984387,80.0
840,2.9202751268725344,50.0
870,0.38889664434729115,70.0
900,0.2749305745116024,80.0
930,10.749223084611653,100.0
960,12.024343164888588,100.0
990,10.93405525581986,100.0
1020,11.056403265077291,100.0
1050,14.157512001409732,100.0
1080,13.919426589494165,100.0
1110,16.668495846504804,100.0
1140,14.087696316728014,100.0
1170,12.023323678867897,100.0
1200,8.42620471747108,60.0
1230,7.356010684951085,100.0
1260,10.900409720570789,100.0
1290,11.943723942076538,100.0
1320,1.100062146173102,100.0
1350,8.204578379578619,100.0
1380,4.336707234815796,100.0
1410,6.876846493811807,100.0
1440,10.087309946304496,100.0
1470,9.305019474991727,100.0
1500,3.9952104996851174,100.0
1530,6.713207224449792,100.0
1560,12.474911331845947,100.0
1590,13.725310585016041,100.0
1620,13.003366800311445,100.0
1650,13.518054614807014,100.0
1680,8.731215708730609,100.0
1710,7.363973645566635,100.0
1740,7.607263553986935,100.0
1770,14.234661589669699,100.0
1800,0.0,0.0
1830,8.009684823526971,60.0
1860,7.866612970111868,90.0
1890,15.637347608590995,100.0
1920,13.312073248262127,100.0
1950,9.875423833016747,80.0
1980,11.108420343967754,100.0
2010,9.192571226910546,80.0
2040,3.8300837585717282,100.0
2070,2.796513428972942,30.0
2100,7.694712869911617,100.0
2130,8.00983215767671,100.0
2160,3.5036777130407963,100.0
2190,6.28852337188855,100.0
2220,8.035992720965526,100.0
2250,6.820727637609191,100.0
2280,9.399037492571889,100.0
2310,11.510224699686475,100.0
2340,6.313735051755057,100.0
2370,1.1507170577700585,100.0
