start_time,download_speed,success_rate
0,13.427041718433765,100.0
30,11.738869586788915,100.0
60,13.65343215349967,100.0
90,9.311375278209313,100.0
120,13.357367980822834,100.0
150,12.64060669300212,100.0
180,10.946075152667477,100.0
210,12.433067835932448,100.0
240,13.74468321011858,100.0
270,11.79049787000555,100.0
300,14.506310840650608,100.0
330,18.722331962521846,100.0
360,15.522256238978002,100.0
390,15.07535394007869,100.0
420,11.414310329607046,100.0
450,12.418822040227097,100.0
480,11.787041789409576,100.0
510,10.204292166133563,100.0
540,8.840805029849532,100.0
570,3.8822077604048153,63.333333333333336
600,7.255768043706406,63.333333333333336
630,7.886358770870096,76.66666666666667
660,7.8888138208686485,100.0
690,7.732177740098592,100.0
720,6.6702864824956665,100.0
750,6.0430590970363305,100.0
780,6.527150385022293,100.0
810,3.2603300868644314,86.66666666666667
840,4.397549173010555,73.33333333333333
870,0.4140476120492725,63.333333333333336
900,1.4955555439011052,86.66666666666667
930,10.003707880694988,100.0
960,10.33982922529489,100.0
990,10.390155669802612,100.0
1020,11.575748113842687,100.0
1050,12.159829874978072,100.0
1080,13.42459623139217,100.0
1110,13.756631293078952,100.0
1140,14.219882423185657,100.0
1170,13.894890949202448,100.0
1200,12.785086627794684,80.0
1230,7.268912207739447,100.0
1260,11.588899440504013,100.0
1290,10.590181558111045,100.0
1320,0.8285018351327956,100.0
1350,9.613244393285607,100.0
1380,5.920116453091468,100.0
1410,7.475962324301076,100.0
1440,9.563841622792166,100.0
1470,9.759513351315926,100.0
1500,3.8007911558674903,100.0
1530,7.607638978666505,100.0
1560,10.197469217345224,100.0
1590,13.13185945274428,100.0
1620,13.267929808732292,100.0
1650,11.499590885711141,100.0
1680,11.039058116100065,100.0
1710,7.485430606445507,100.0
1740,8.471209652389271,100.0
1770,12.397751924233665,100.0
1800,0.0,0.0
1830,9.564162615250227,56.666666666666664
1860,7.528957577591292,73.33333333333333
1890,10.97765926541184,66.66666666666667
1920,8.431195993471663,56.666666666666664
1950,4.694073549857104,33.333333333333336
1980,7.690434190070047,53.333333333333336
2010,5.242359921449737,43.333333333333336
2040,1.9072222503589664,36.666666666666664
2070,5.149541413668303,40.0
2100,6.918779539281139,100.0
2130,8.605003288716285,100.0
2160,3.4017523042743547,100.0
2190,5.944333687364694,100.0
2220,7.697491618238767,100.0
2250,7.748496953255604,100.0
2280,9.319842933318656,100.0
2310,11.724331625433043,100.0
2340,6.365278065599817,100.0
2370,1.6161324471599707,100.0
