start_time,download_speed,success_rate
0,7.510215140088093,100.0
30,9.131162914404811,100.0
60,11.232640436084571,100.0
90,8.724781291901998,100.0
120,10.996693572554129,100.0
150,7.453995044117658,100.0
180,8.33613342959828,100.0
210,6.618309547257183,100.0
240,9.80436717791475,100.0
270,12.25056721245735,100.0
300,8.842593925307952,100.0
330,6.906475615138915,100.0
360,10.873873886337988,100.0
390,7.772651699445631,100.0
420,9.734540426682711,100.0
450,6.196955091717274,100.0
480,5.215841019350214,100.0
510,4.128710775651179,100.0
540,7.947057991397666,100.0
570,13.051220499092253,100.0
600,7.2882217108930165,66.66666666666666
630,3.2891050247927596,66.66666666666666
660,6.214126051626419,100.0
690,4.977865553425668,100.0
720,6.327529019669787,100.0
750,13.008466171788626,100.0
780,9.897828948617281,100.0
810,9.489258873897299,100.0
840,7.644904719258482,100.0
870,9.8043281708537,100.0
900,8.512862597368063,100.0
930,6.430002126672817,100.0
960,9.255667038510778,100.0
990,10.33920572961867,100.0
1020,6.103715260927413,100.0
1050,5.565450229648359,100.0
1080,12.568581532587105,100.0
1110,8.024117600703503,100.0
1140,8.774197354871603,100.0
1170,7.231173427077362,100.0
1200,9.397766420778012,66.66666666666666
1230,8.252949140909548,100.0
1260,7.059026313127128,100.0
1290,6.040800403866822,100.0
1320,8.739601440566862,100.0
1350,6.760888632921037,100.0
1380,4.746232321600998,100.0
1410,5.708740732495966,100.0
1440,10.888838981360612,100.0
1470,10.042632894324356,100.0
1500,6.811741509757834,100.0
1530,5.466291756381431,100.0
1560,5.087427257125911,100.0
1590,6.8186251070430295,100.0
1620,8.171302032069752,100.0
1650,8.090079724394602,100.0
1680,8.759528195375268,100.0
1710,8.192667097185451,100.0
1740,10.146845097131864,100.0
1770,11.202958215085838,100.0
1800,4.9509606403047295,66.66666666666666
1830,5.581633488557938,100.0
1860,5.6460047490041205,100.0
1890,4.250869625798967,100.0
1920,9.439872014407962,100.0
1950,5.110440992363674,100.0
1980,5.079261451358508,100.0
2010,10.801054816119615,100.0
2040,17.87019929040275,100.0
2070,6.860665369968731,100.0
2100,14.045149180989407,100.0
2130,10.109772584402746,100.0
2160,6.289270137289371,100.0
2190,14.316544672930553,100.0
2220,12.077077527664912,100.0
2250,8.436372121052628,100.0
2280,6.461671428108969,100.0
2310,8.651560563387884,100.0
2340,6.590842877305893,100.0
2370,14.693227134279814,100.0
