time,NIFL-GTGA,NIFL,Nautilus,LC,round-robin,NIFL-GTGA,NIFL,Nautilus,LC,round-robin
0.0,48.83062184814958,116.28284058302845,46.169593573858634,73.6435069223163,68.10917716617024,100.0,100.0,100.0,100.0,100.0
2.5,83.18809647794029,122.3813769786168,55.19056308065645,104.9980915148029,85.45908977264585,100.0,100.0,100.0,100.0,100.0
5.0,54.861589338138536,107.22836428175579,44.128016397032866,105.14684634329103,107.30615874494022,100.0,100.0,100.0,100.0,100.0
7.5,48.987811789103155,85.84298674020916,47.77030397211454,81.54207325018564,66.77982996951921,100.0,100.0,100.0,100.0,100.0
9.5,71.1750440293344,58.57462311553827,102.72860482362712,95.29897507569902,67.85305697164772,100.0,80.0,100.0,100.0,100.0
10.5,74.27346377080131,64.44954214891632,46.56918142455923,51.80610197817282,57.790352473278986,80.0,80.0,60.0,50.0,60.0
11.5,79.24743146758894,57.18373783939545,59.29956503784935,29.297579297813364,41.09602491683441,100.0,100.0,80.0,40.0,40.0
12.5,38.51120171001814,43.62589255582851,37.41737926016836,62.652238920151284,31.512419403567577,100.0,100.0,70.0,60.0,50.0
13.5,39.02347672074707,20.51585338775127,40.340331437659785,54.15627326505662,75.71827660759695,100.0,80.0,70.0,40.0,70.0
14.5,81.73290106356588,1.1978457756342709,31.691931545136573,48.75409391774205,41.0831891719629,100.0,40.0,80.0,30.0,50.0
15.5,64.76476764883716,69.65024295529783,60.391473592291945,96.46271402616186,111.74944559016669,100.0,100.0,100.0,100.0,100.0
17.5,74.39553616753545,90.77714521171228,59.717879576373704,89.32852305606738,80.75781922226936,100.0,100.0,100.0,100.0,100.0
19.5,102.50637590711138,123.23004464271044,46.733670722157605,93.32532191937835,86.79323203388654,100.0,100.0,100.0,100.0,100.0
20.5,69.76108168679195,57.55571708116041,79.12595763310182,40.555180061998485,54.7070661596134,100.0,100.0,70.0,50.0,50.0
21.5,71.65317352364663,76.34277533692509,109.59559663939868,71.14065098882583,115.25689614037825,100.0,100.0,80.0,60.0,90.0
22.5,21.17892378963918,79.07583343007549,75.68057531564554,75.93525973603397,46.28406976871946,100.0,100.0,80.0,50.0,50.0
23.5,82.95511007713502,67.01385880383933,78.43299769235608,131.51438543846407,124.13331225140625,100.0,100.0,70.0,100.0,100.0
24.5,53.253936945716,69.53114270854432,112.90810594926616,70.63943978408311,75.24125000017605,100.0,100.0,80.0,60.0,60.0
25.5,63.17426250960324,57.45080228159086,100.02786475206736,139.18578643357384,58.575874994560635,100.0,100.0,100.0,100.0,100.0
27.5,57.77729285869286,85.77256853614865,85.7657780674705,97.49666700094414,114.38848735156412,100.0,100.0,100.0,100.0,100.0
29.5,81.72883311184009,92.17395286570984,95.34634349690515,108.8383280883005,82.20904781515233,100.0,100.0,90.0,100.0,100.0
30.5,26.462400526867093,75.18057804063187,15.368543948721186,15.709387014706575,17.944240668976995,30.0,50.0,10.0,20.0,10.0
31.5,77.2281037714805,68.48065586620405,20.977857431061466,16.338916958445203,14.418423338504429,60.0,50.0,20.0,10.0,10.0
32.5,49.82108611605649,19.727737621233125,0.0,87.67562275766124,0.0,70.0,10.0,0.0,40.0,0.0
33.5,33.78540346437248,33.266281276790814,15.98363151931828,0.0,19.30067436407034,50.0,30.0,10.0,0.0,10.0
34.5,83.52049044536285,73.98547660464124,11.855021983580915,21.04333689309741,27.924071320158145,70.0,40.0,40.0,30.0,30.0
35.5,55.11783643659923,80.16726754220541,65.34110626247852,113.61238412357784,87.9830236630547,100.0,100.0,100.0,100.0,100.0
37.5,52.48768328150991,74.7040488530072,110.89850984690779,91.85193442927437,66.04215655789608,100.0,100.0,100.0,100.0,100.0
39.5,73.33017737496323,19.08211405641635,128.83075547828415,103.74886603164643,94.50286820268302,100.0,100.0,100.0,100.0,100.0
