time,NIFL-GTGA,NIFL,Nautilus,LC,round-robin,NIFL-GTGA,NIFL,Nautilus,LC,round-robin
0.0,62.322831945673364,96.44883066886932,52.05402962433659,97.51530817607113,87.24186420243707,100.0,100.0,100.0,100.0,100.0
2.5,111.30495034663639,91.58147240307164,85.92660856638047,96.15640003075274,86.39630337565377,100.0,100.0,100.0,100.0,100.0
5.0,83.39147975775676,121.76374217928677,63.66182187673,104.21307608200463,75.72916921584957,100.0,100.0,100.0,100.0,100.0
7.5,36.987321507875,90.50980318483124,62.23588642903286,90.2906923910542,120.05734974404452,100.0,100.0,100.0,100.0,100.0
9.5,66.7319915550449,16.410852174041118,100.19297091980023,128.62696092577053,94.58846451737114,100.0,50.0,100.0,100.0,100.0
10.5,63.518321219150174,76.74522391710235,12.11573418192058,57.257150055925834,78.59366563298231,90.0,80.0,30.0,60.0,60.0
11.5,91.9475020027501,58.712903413264755,56.2507583885869,25.61681488756389,42.008708979504824,100.0,100.0,70.0,40.0,50.0
12.5,36.09157215531981,47.13630527517425,48.27742597928576,46.420968067981,39.77435950469012,100.0,100.0,70.0,50.0,60.0
13.5,32.577229081854526,17.74603433198751,69.26412021360835,35.81471984585014,98.66855132111081,100.0,80.0,90.0,30.0,80.0
14.5,66.07824040308753,3.1111731547783292,45.52922551424557,36.70345327473403,49.70284386794614,100.0,70.0,90.0,40.0,50.0
15.5,66.48391240655002,85.99378467689323,87.62727858676966,143.10373071900358,129.1243035251169,100.0,100.0,100.0,100.0,100.0
17.5,79.07884872501127,113.26009601127785,57.48212560816495,70.7640956864046,116.1695859692204,100.0,100.0,100.0,100.0,100.0
19.5,108.01638397636289,96.18658943094317,51.854353288341656,136.10151772276564,63.83416480634463,100.0,100.0,100.0,100.0,100.0
20.5,73.01555707370224,58.84808547960868,122.74559955586781,71.46786413909516,69.81305418601593,100.0,100.0,80.0,70.0,60.0
21.5,57.503936031008514,95.5497915366123,88.35416742078917,89.70245375188016,98.00192233734454,100.0,100.0,70.0,70.0,70.0
22.5,45.823282057543146,65.63662703662895,58.684486915199884,118.04812942900041,65.48010658627922,100.0,100.0,70.0,80.0,60.0
23.5,86.93867253361229,55.014771950494456,97.6222903315934,69.31878460836627,89.71678465666096,100.0,100.0,80.0,40.0,60.0
24.5,88.14600562688506,74.44015579993382,63.1384690441504,67.0530776542168,51.637103879276275,100.0,100.0,50.0,60.0,50.0
25.5,60.55086083728044,53.705657795598334,96.51246946995829,106.53784610057946,58.185878994162216,100.0,100.0,100.0,100.0,100.0
27.5,109.89242425686025,108.14443691845611,143.30784770539336,119.56166691521544,103.20120700234106,100.0,100.0,100.0,100.0,100.0
29.5,68.14430833238593,113.87729271735759,103.00255668642099,88.17596396698562,86.87638684813695,100.0,100.0,90.0,100.0,100.0
30.5,63.59578376956423,64.07747858821577,2.7193183901057507,15.80719419306837,37.38622890101702,100.0,60.0,20.0,20.0,50.0
31.5,42.29694774327591,125.09878086872796,49.197250764650626,18.185862146878254,25.568737469177528,70.0,100.0,50.0,50.0,40.0
32.5,108.10542259902672,79.00339066413397,35.83784783943067,34.09329759321013,38.185867977868526,100.0,80.0,30.0,30.0,40.0
33.5,117.0841724585977,73.54056981528437,9.93415277596658,26.620623180125257,25.622220185358266,100.0,80.0,30.0,40.0,30.0
34.5,47.69186244004929,22.372107431783537,21.550781064183568,23.837933851318237,30.229829714752988,60.0,30.0,40.0,50.0,70.0
35.5,60.341191928707545,64.07865726141368,89.75417610824839,108.63523598331778,86.04752539234798,100.0,100.0,100.0,100.0,100.0
37.5,84.52901250673862,54.56582110087353,90.7671205479578,95.0083462780874,72.70591258572433,100.0,100.0,100.0,100.0,100.0
39.5,81.95905214993846,9.205736462160468,133.62048474773934,137.06563709234112,104.51245429905016,100.0,100.0,100.0,100.0,100.0
