start_time,download_speed,success_rate
0,13.689666248814074,100.0
30,11.565907876932181,100.0
60,13.308296481641424,100.0
90,8.900018706346513,100.0
120,11.289211672390177,100.0
150,11.176463906295302,100.0
180,10.788598621626061,100.0
210,11.349955755039069,100.0
240,11.472218814939245,100.0
270,11.274781289906631,100.0
300,14.894919214321508,100.0
330,19.701444962001485,100.0
360,14.529631017738271,100.0
390,14.77201568910695,100.0
420,10.004416609470294,100.0
450,15.212367380051242,100.0
480,13.210632006528375,100.0
510,8.923055435331502,100.0
540,9.131289271889287,100.0
570,2.2734388700170216,60.0
600,4.626920674116819,50.0
630,6.009730554357953,70.0
660,8.136037805468044,100.0
690,8.709453063713251,100.0
720,5.001046396540027,100.0
750,6.783902562233647,100.0
780,6.22024608434324,100.0
810,4.998254295625946,100.0
840,7.179621820795854,90.0
870,0.7035154698462425,80.0
900,3.9360314755948744,90.0
930,10.555620188061079,100.0
960,8.124872994492858,100.0
990,10.052078962551484,100.0
1020,11.628053813714399,100.0
1050,10.97483447206045,100.0
1080,14.80334753238077,100.0
1110,12.919385152857055,100.0
1140,12.929764818968547,100.0
1170,14.257593588400644,100.0
1200,14.90857413774925,100.0
1230,7.256261303122203,100.0
1260,11.020007125660047,100.0
1290,10.283973815140959,100.0
1320,0.7477215846525549,100.0
1350,10.750675621518768,100.0
1380,9.20606947103919,100.0
1410,7.1743081286115045,100.0
1440,10.552477520724013,100.0
1470,11.28212774038801,100.0
1500,3.858156731182478,100.0
1530,8.928359426350866,100.0
1560,9.358162651156386,100.0
1590,12.766675439689061,100.0
1620,12.088007143737283,100.0
1650,10.259146975307825,100.0
1680,11.907746132013061,100.0
1710,7.6032267761989925,100.0
1740,10.054648576007,100.0
1770,11.436850074817563,100.0
1800,0.0,0.0
1830,11.285230767144729,60.0
1860,7.260018134184625,70.0
1890,8.735548204369017,50.0
1920,11.088976476991101,60.0
1950,1.740829613900424,10.0
1980,8.413306989924525,40.0
2010,2.3762233778398163,20.0
2040,0.0,0.0
2070,3.4039262364518144,50.0
2100,8.73018048858959,100.0
2130,7.784269265696471,100.0
2160,3.300684818527339,100.0
2190,5.440967260955904,100.0
2220,6.361182934813817,100.0
2250,7.086757115531722,100.0
2280,9.438375712985813,100.0
2310,12.541882257010643,100.0
2340,6.351232890823639,100.0
2370,1.31241602665781,100.0
