time,NIFL-GTGA,NIFL,Nautilus,LC,round-robin,NIFL-GTGA,NIFL,Nautilus,LC,round-robin
0.0,78.00225416819255,68.85872152116565,127.8096384472317,96.92935148874919,89.47663307189941,100.0,100.0,100.0,100.0,100.0
2.5,70.98282178243001,67.31300751368205,106.28242095311482,83.8685393333435,84.11386013031006,100.0,100.0,100.0,100.0,100.0
5.0,68.80324019326105,56.01141717698838,111.83651553259955,78.39796145757039,77.850075562795,100.0,100.0,100.0,100.0,100.0
7.5,62.49859862857395,53.436753484937874,114.931321144104,83.29980240927802,82.64526128768921,100.0,100.0,100.0,100.0,100.0
9.5,69.13117170333862,52.7888364262051,103.49903504053752,79.15731403562756,76.5643040339152,100.0,100.0,100.0,100.0,100.0
10.5,673.1317321459453,1487.0006839434307,1800.2719163894653,1627.2733171780903,1565.3393559985689,93.8888888888889,85.55555555555556,82.77777777777779,84.44444444444444,85.0
11.5,63.31566572189331,49.88792075051202,766.6528635554843,1622.0335125923157,1845.3822665744358,100.0,100.0,93.33333333333333,84.44444444444446,82.22222222222221
12.5,62.111881044175895,50.07690853542752,597.7753625975715,1680.6130541695486,1787.2271047698125,100.0,100.0,95.0,83.8888888888889,82.77777777777777
13.5,62.00538873672485,49.3868350982666,662.1418131722344,1621.7875242233276,1730.3723322020635,100.0,100.0,94.44444444444444,84.44444444444444,83.33333333333333
14.5,62.015200985802544,50.24921894073486,285.1516471968757,1789.629904429118,1951.9324501355493,100.0,100.0,98.33333333333333,82.77777777777777,81.1111111111111
15.5,60.27674012713962,52.03953186670939,105.81221845414905,79.22674814860027,81.74133830600316,100.0,100.0,100.0,100.0,100.0
17.5,57.692933082580566,49.736649460262726,104.79470491409302,77.0579006936815,75.85703002081978,100.0,100.0,100.0,100.0,100.0
19.5,112.65813642077977,493.9868966738383,271.5883837805854,240.43548504511514,131.66467083825006,99.44444444444444,95.55555555555554,98.33333333333333,98.33333333333333,99.44444444444444
20.5,59.08129745059543,61.51416434182062,4831.320839458041,4485.843643877241,4651.690620846218,100.0,100.0,52.22222222222223,55.555555555555564,53.88888888888889
21.5,59.42551030053033,59.13823843002319,4331.062985791101,4375.717227988774,4598.606544070774,100.0,100.0,57.22222222222223,56.666666666666664,54.44444444444445
22.5,59.679694970448814,56.92257351345486,4504.186220963796,4542.672109603883,4766.850429111057,100.0,100.0,55.555555555555564,55.0,52.77777777777778
23.5,57.90851910909017,58.42044618394639,4559.410051504771,4435.921772321065,4710.812187194824,100.0,100.0,55.0,56.111111111111114,53.333333333333336
24.5,61.641348732842346,58.338212966918945,3820.2739331457346,4359.232481320699,4507.921699682872,100.0,100.0,62.77777777777777,57.22222222222222,55.555555555555564
25.5,57.87550608317057,58.17558368047079,95.75261539883086,78.61799796422322,78.5214450624254,100.0,100.0,100.0,100.0,100.0
27.5,62.28103505240546,55.77978955374823,108.34449132283528,76.88317563798694,74.89376597934297,100.0,100.0,100.0,100.0,100.0
29.5,325.67518552144367,183.5151897536384,339.1030748685201,550.7565710279677,465.88148805830207,98.8888888888889,100.0,99.44444444444444,96.1111111111111,97.77777777777779
30.5,1028.1386454900105,873.0795171525743,2642.949619558123,2955.929901864794,3274.061870574951,96.1111111111111,96.11111111111113,86.66666666666667,86.66666666666667,76.66666666666667
31.5,134.06179083718195,421.66992955737646,3146.764555242327,3132.99679491255,2936.2192855940925,99.44444444444444,97.77777777777777,82.22222222222223,80.0,81.66666666666667
32.5,294.50813664330377,551.2386997540792,2879.39735783471,3842.673750718435,3119.988658693102,99.44444444444444,99.44444444444444,83.33333333333333,70.0,80.0
33.5,545.0120237138536,504.6208884980943,3180.1387058364016,3399.294851885901,3435.185896025763,100.0,97.77777777777777,77.22222222222221,78.88888888888887,75.55555555555554
34.5,782.5949947039286,1020.8778831693861,3728.076881832547,3269.9676182534963,2574.737335575952,97.77777777777777,97.77777777777777,76.66666666666666,82.77777777777779,86.1111111111111
35.5,59.28438372082181,53.138530254364014,101.72230005264282,79.08044126298692,79.58801454967924,100.0,100.0,100.0,100.0,100.0
37.5,57.97353982925415,55.45682112375895,94.98753680123224,85.65336333380804,76.06554296281604,100.0,100.0,100.0,100.0,100.0
39.5,55.68039814631144,53.42458883921305,115.97824229134454,75.01392496956719,73.60984749264186,100.0,100.0,100.0,100.0,100.0
