start_time,response_time,success_rate
0,272.9221820831299,100.0
30,238.75958124796549,100.0
60,225.15759468078613,100.0
90,313.7228647867839,100.0
120,172.36676216125488,100.0
150,187.87280718485513,100.0
180,224.0172545115153,100.0
210,225.02935727437338,100.0
240,231.88320795694986,100.0
270,224.60772196451822,100.0
300,187.87075678507486,100.0
330,218.75411669413248,100.0
360,244.8603947957357,100.0
390,180.00615437825522,100.0
420,203.54631741841635,100.0
450,231.30640983581543,100.0
480,235.8431339263916,100.0
510,200.19211769104004,100.0
540,190.04518191019693,100.0
570,212.01610565185547,100.0
600,4099.388758341472,60.0
630,4801.038185755412,53.333333333333336
660,4756.23361269633,53.333333333333336
690,4137.275918324788,60.0
720,3527.520195643107,66.66666666666666
750,5433.7202707926435,46.666666666666664
780,4784.708468119304,53.333333333333336
810,4144.042046864827,60.0
840,4109.60742632548,60.0
870,2840.402921040853,73.33333333333333
900,852.7011076609293,93.33333333333333
930,265.8622582753499,100.0
960,219.3553606669108,100.0
990,187.16100056966147,100.0
1020,223.20946057637533,100.0
1050,231.31284713745117,100.0
1080,255.44446309407553,100.0
1110,230.78840573628744,100.0
1140,204.8979123433431,100.0
1170,251.18085543314615,100.0
1200,1514.5296255747478,86.66666666666667
1230,3441.4918740590415,66.66666666666666
1260,2160.212151209513,80.0
1290,1534.7092469533284,86.66666666666667
1320,2204.7980626424155,80.0
1350,879.102341334025,93.33333333333333
1380,4108.367888132731,60.0
1410,848.1884638468424,93.33333333333333
1440,2128.8817087809243,80.0
1470,2137.8626505533853,80.0
1500,203.46800486246744,100.0
1530,226.34161313374838,100.0
1560,310.17662684122723,100.0
1590,209.56401824951172,100.0
1620,249.0446408589681,100.0
1650,259.25811131795246,100.0
1680,220.6391175587972,100.0
1710,169.9177106221517,100.0
1740,195.66133817036948,100.0
1770,241.83273315429688,100.0
1800,7039.868958791097,60.0
1830,5787.403122584025,66.66666666666666
1860,5694.4029490153,60.0
1890,8097.326374053955,33.33333333333333
1920,5714.608637491862,60.0
1950,7744.776884714763,33.33333333333333
1980,7477.4031321207685,46.666666666666664
2010,5746.815824508667,73.33333333333333
2040,4789.342625935872,73.33333333333333
2070,6321.460994084676,60.0
2100,945.0961589813232,100.0
2130,259.9776268005371,100.0
2160,240.0550365447998,100.0
2190,241.4865493774414,100.0
2220,233.22660128275552,100.0
2250,222.10448582967123,100.0
2280,229.99771436055502,100.0
2310,191.0961151123047,100.0
2340,214.70993359883627,100.0
2370,187.94673283894858,100.0
