start_time,response_time,success_rate
0,73.77278407414754,100.0
30,69.62912877400716,100.0
60,63.442488511403404,100.0
90,72.33957052230835,100.0
120,72.76207208633423,100.0
150,68.09783776601155,100.0
180,58.05748303731283,100.0
210,58.9041550954183,100.0
240,59.61766242980957,100.0
270,62.86973158518473,100.0
300,55.52354653676351,100.0
330,57.10862477620443,100.0
360,58.417701721191406,100.0
390,54.75029548009237,100.0
420,53.73227198918661,100.0
450,59.28193728129069,100.0
480,58.976892630259194,100.0
510,56.868529319763184,100.0
540,61.2780491511027,100.0
570,53.79025141398112,100.0
600,1879.1156848271687,81.66666666666667
630,1381.4501404762268,86.66666666666667
660,1049.0088899930317,90.0
690,556.87388976415,95.0
720,883.9608987172445,91.66666666666666
750,2042.670218149821,80.0
780,1881.909700234731,81.66666666666667
810,1044.4525400797527,90.0
840,1876.272185643514,81.66666666666667
870,887.5241279602051,91.66666666666666
900,63.61032724380493,100.0
930,57.264105478922524,100.0
960,69.14482514063518,100.0
990,64.21407858530681,100.0
1020,59.045990308125816,100.0
1050,60.81312497456869,100.0
1080,60.33461491266886,100.0
1110,62.75727351506551,100.0
1140,61.1946185429891,100.0
1170,85.28612057367961,100.0
1200,802.4991869926453,98.33333333333333
1230,553.3208052317301,100.0
1260,446.45034074783325,100.0
1290,420.94353834788006,100.0
1320,491.13277594248456,100.0
1350,615.3438329696655,100.0
1380,646.2733467419943,100.0
1410,541.3997332255045,100.0
1440,604.8532525698344,100.0
1470,614.1244252522787,100.0
1500,56.75856272379557,100.0
1530,51.44671599070231,100.0
1560,49.672651290893555,100.0
1590,53.102525075276695,100.0
1620,53.326594829559326,100.0
1650,50.21523634592692,100.0
1680,54.52995697657267,100.0
1710,51.64709488550822,100.0
1740,57.430692513783775,100.0
1770,60.029212633768715,100.0
