start_time,response_time,success_rate
0,71.11205524868434,100.0
30,63.942477438184945,100.0
60,63.28555345535278,100.0
90,68.38375594880846,100.0
120,70.38736078474257,100.0
150,65.58240387174818,100.0
180,58.2737856441074,100.0
210,54.40320306354099,100.0
240,59.56303675969442,100.0
270,57.537637816535096,100.0
300,54.03964784410265,100.0
330,54.077658388349754,100.0
360,57.61732525295682,100.0
390,52.795424726274284,100.0
420,55.05332284503513,100.0
450,58.782026502821175,100.0
480,59.124361144171814,100.0
510,55.50522804260254,100.0
540,56.114416652255585,100.0
570,53.2127751244439,100.0
600,1657.7701886494954,83.8888888888889
630,1492.58680873447,85.55555555555556
660,1105.708669291602,89.44444444444444
690,1053.7524594200984,90.0
720,884.5342530144585,91.66666666666667
750,1492.0954955948725,85.55555555555554
780,1330.0419277615017,87.22222222222223
810,1430.5961728096008,86.11111111111113
840,1490.8527784877353,85.55555555555556
870,882.6550801595052,91.66666666666667
900,171.83496157328287,98.88888888888887
930,62.19822433259751,100.0
960,68.01153156492445,100.0
990,69.25267643398708,100.0
1020,61.20239363776313,100.0
1050,60.93625492519803,100.0
1080,58.948845333523224,100.0
1110,60.88942686716715,100.0
1140,59.97475783030192,100.0
1170,178.26426956388684,98.88888888888887
1200,3400.801311598884,68.33333333333333
1230,2431.020066473219,77.77777777777777
1260,2119.2289776272246,80.55555555555556
1290,3160.8886904186675,70.0
1320,2355.387274424235,78.33333333333333
1350,3004.457297590044,72.22222222222223
1380,2903.7654929690893,73.33333333333334
1410,2758.9974416626824,74.44444444444446
1440,3223.2656293445166,70.00000000000001
1470,2740.5535883373686,77.77777777777777
1500,59.51510270436605,100.0
1530,56.76481061511569,100.0
1560,55.814664893680145,100.0
1590,55.89082770877415,100.0
1620,55.453764067755806,100.0
1650,53.7470711602105,100.0
1680,56.08313613467746,100.0
1710,54.43720287746853,100.0
1740,56.25516441133288,100.0
1770,57.73687760035197,100.0
