time,NIFL-GTGA,NIFL,Nautilus,LC,round-robin,NIFL-GTGA,NIFL,Nautilus,LC,round-robin
0.0,244.68183517456055,266.0451412200928,394.89874839782715,297.63394991556805,272.9221820831299,100.0,100.0,100.0,100.0,100.0
2.5,178.76717249552408,255.3798039754232,327.96490987141925,186.0975424448649,187.87280718485513,100.0,100.0,100.0,100.0,100.0
5.0,126.96166038513184,178.49602699279785,362.0309034983317,181.2410831451416,187.87075678507486,100.0,100.0,100.0,100.0,100.0
7.5,155.9364159901937,188.95928064982095,307.4974060058594,241.152556737264,231.30640983581543,100.0,100.0,100.0,100.0,100.0
9.5,145.8680788675944,211.6938908894857,343.4563159942627,253.39787801106772,212.01610565185547,100.0,100.0,100.0,100.0,100.0
10.5,2171.810611089071,2206.6985607147217,6118.799686431885,3519.2177295684814,4801.038185755412,80.0,80.0,40.0,66.66666666666666,53.333333333333336
11.5,238.63142331441244,293.96994908650714,2258.8632583618164,5418.729877471924,4137.275918324788,100.0,100.0,80.0,46.666666666666664,60.0
12.5,176.6631762186686,311.88894907633465,2930.425294240316,3459.928321838379,5433.7202707926435,100.0,100.0,73.33333333333333,66.66666666666666,46.666666666666664
13.5,235.68965593973795,300.8352915445964,983.7743282318115,4810.004822413127,4144.042046864827,100.0,100.0,93.33333333333333,53.333333333333336,60.0
14.5,238.33889961242676,256.83679580688477,378.4044106801351,3458.1456820170083,2840.402921040853,100.0,100.0,100.0,66.66666666666666,73.33333333333333
15.5,173.12275568644205,233.52044423421225,313.44391504923504,191.40318234761557,265.8622582753499,100.0,100.0,100.0,100.0,100.0
17.5,163.9235019683838,155.4276466369629,325.6182670593262,232.75553385416666,231.31284713745117,100.0,100.0,100.0,100.0,100.0
19.5,156.60765965779623,140.2174949645996,328.3362070719401,242.87824630737305,251.18085543314615,100.0,100.0,100.0,100.0,100.0
20.5,140.6515121459961,222.4034627278646,2226.783641179403,865.3887907663981,3441.4918740590415,100.0,100.0,80.0,93.33333333333333,66.66666666666666
21.5,164.44784800211588,215.18659591674805,859.6267541249593,2804.3355305989585,1534.7092469533284,100.0,100.0,93.33333333333333,73.33333333333333,86.66666666666667
22.5,199.68841870625815,189.12132581075033,1544.9687798817952,2148.5235691070557,879.102341334025,100.0,100.0,86.66666666666667,80.0,93.33333333333333
23.5,174.0487257639567,172.9955514272054,270.9834575653076,1510.5729897816975,848.1884638468424,100.0,100.0,100.0,86.66666666666667,93.33333333333333
24.5,150.14297167460123,171.5632438659668,926.599931716919,870.4299290974935,2137.8626505533853,100.0,100.0,93.33333333333333,93.33333333333333,80.0
25.5,147.5834528605143,144.3359692891439,331.1149438222249,173.20308685302734,226.34161313374838,100.0,100.0,100.0,100.0,100.0
27.5,155.43004671732584,250.6192366282145,296.4147408803304,194.35014724731445,259.25811131795246,100.0,100.0,100.0,100.0,100.0
29.5,160.92960039774576,181.94030125935873,248.4069506327311,188.5702133178711,241.83273315429688,100.0,100.0,100.0,100.0,100.0
30.5,755.6868553161621,1534.2682520548503,6644.594589869182,4574.421803156535,5787.403122584025,100.0,93.33333333333333,53.333333333333336,80.0,66.66666666666666
31.5,822.4942684173584,1001.1000792185465,6267.370653152466,2817.1428044637046,8097.326374053955,93.33333333333333,100.0,60.0,80.0,33.33333333333333
32.5,77.83339818318684,2348.581838607788,6290.0119463602705,4739.185015360515,7744.776884714763,100.0,93.33333333333333,53.333333333333336,73.33333333333333,33.33333333333333
33.5,84.08700625101726,2455.8773835500083,5684.523677825928,3052.2390683492026,5746.815824508667,100.0,86.66666666666667,60.0,86.66666666666667,73.33333333333333
34.5,410.8033816019694,1848.1149673461914,6547.26022084554,5254.981390635173,6321.460994084676,100.0,100.0,53.333333333333336,66.66666666666666,60.0
35.5,98.53515625,169.30758158365884,167.79489517211914,164.7864023844401,259.9776268005371,100.0,100.0,100.0,100.0,100.0
37.5,121.29120826721191,170.57053248087564,167.39972432454428,177.6098887125651,222.10448582967123,100.0,100.0,100.0,100.0,100.0
39.5,139.3247922261556,136.24038696289062,270.13200124104816,206.579319636027,187.94673283894858,100.0,100.0,100.0,100.0,100.0
