time,NIFL-GTGA,NIFL,Nautilus,LC,round-robin,NIFL-GTGA,NIFL,Nautilus,LC,round-robin
0.0,255.63926696777344,271.5263313717312,400.80664952596027,298.70999124315057,290.10647667778863,100.0,100.0,100.0,100.0,100.0
2.5,175.7827864752875,215.8615748087565,325.4207770029704,189.1648080613878,205.537658267551,100.0,100.0,100.0,100.0,100.0
5.0,133.28447341918945,168.62430572509766,358.35768911573626,219.39489046732584,202.2935284508599,100.0,100.0,100.0,100.0,100.0
7.5,131.3691880967882,174.95423952738443,329.55988778008356,215.82748625013562,220.24794154696994,100.0,100.0,100.0,100.0,100.0
9.5,132.29281107584634,187.17558119032117,368.49294238620337,235.36611133151587,211.88394758436417,100.0,100.0,100.0,100.0,100.0
10.5,3028.7375979953345,2185.7704162597656,6353.846846686469,4817.25435256958,4579.695722791884,71.1111111111111,80.0,37.77777777777778,53.333333333333336,55.55555555555555
11.5,229.8258728451199,294.7406874762641,2488.5200341542563,4983.484082751805,4992.176739374797,100.0,100.0,77.77777777777777,51.111111111111114,51.11111111111111
12.5,200.68221622043185,265.4567877451579,3146.7370298173696,4551.3136969672305,5215.111086103651,100.0,100.0,71.1111111111111,55.55555555555555,48.888888888888886
13.5,270.09054289923773,282.4081473880344,1442.8323480818008,4576.915868123372,4576.229291492037,100.0,100.0,88.8888888888889,55.555555555555564,55.55555555555555
14.5,254.34894561767578,265.10060628255206,403.39232550726996,4784.461334016588,4351.115555233426,100.0,100.0,100.0,53.333333333333336,57.77777777777777
15.5,162.13278770446777,195.95544603135852,318.9799361758762,200.2015484703912,239.70733748541934,100.0,100.0,100.0,100.0,100.0
17.5,142.92143715752493,157.50147501627603,327.74172359042694,196.41180568271213,237.22134166293674,100.0,100.0,100.0,100.0,100.0
19.5,153.71313624911838,158.05151727464462,325.49760606553826,261.0103395250108,235.03441280788843,100.0,100.0,100.0,100.0,100.0
20.5,128.82701026068793,162.8978517320421,2252.480702930027,1973.700941933526,2154.752884970771,100.0,100.0,80.0,82.22222222222221,79.99999999999999
21.5,147.1303039126926,194.21297709147134,1523.1840186648897,1923.7758371565076,1506.962553660075,100.0,100.0,86.66666666666667,82.22222222222221,86.66666666666667
22.5,141.1556879679362,146.6573397318522,1124.9573548634846,2353.5007423824736,1324.587737189399,100.0,100.0,91.1111111111111,77.77777777777777,88.8888888888889
23.5,149.94223912556967,158.62228075663248,1367.3255019717744,1734.392187330458,1499.799394607544,100.0,100.0,88.8888888888889,84.44444444444446,86.66666666666667
24.5,131.58979415893555,161.99291017320422,1358.509047826131,1741.391023000081,1710.1526737213135,100.0,100.0,88.88888888888887,84.44444444444444,84.44444444444444
25.5,131.353669696384,133.39216974046496,348.8085163964165,172.31594191657175,214.795896742079,100.0,100.0,100.0,100.0,100.0
27.5,131.60259988572864,183.1086423661974,298.8967047797309,198.73119460211862,234.37353240119083,100.0,100.0,100.0,100.0,100.0
29.5,166.50937928093802,166.8182055155436,266.0655445522732,180.9237215254042,214.14584053887265,100.0,100.0,100.0,100.0,100.0
30.5,995.3812758127848,1806.701363457574,5950.909190707737,5372.51631418864,6629.1435188717305,95.55555555555554,91.1111111111111,55.55555555555555,64.44444444444444,46.666666666666664
31.5,667.0358445909288,1391.9618712531199,5626.175705591838,5696.663326687282,7215.023962656657,97.77777777777777,97.77777777777777,55.55555555555555,53.333333333333336,37.77777777777778
32.5,200.79119470384387,891.2002086639404,5805.504189597236,5702.993085649279,6289.20357492235,100.0,97.77777777777777,53.333333333333336,55.55555555555555,46.666666666666664
33.5,431.8089909023709,1326.11436314053,6239.671399858263,5302.521239386665,6741.704061296251,97.77777777777777,93.33333333333333,51.11111111111111,62.22222222222223,51.11111111111111
34.5,289.04638290405273,1893.6378955841064,6341.691976123385,5522.639422946507,6669.473563300238,100.0,93.33333333333333,55.55555555555555,64.44444444444444,48.888888888888886
35.5,108.2473013136122,165.7014422946506,220.95849249098038,202.17607816060385,231.96038670010037,100.0,100.0,100.0,100.0,100.0
37.5,134.89518695407443,165.72851604885523,224.67196782430014,177.24170684814453,205.59533966912167,100.0,100.0,100.0,100.0,100.0
39.5,151.699792014228,140.35148090786404,291.3311746385362,188.6920717027452,194.29481294420032,100.0,100.0,100.0,100.0,100.0
