start_time,download_speed,success_rate
0,11.697105842807298,100.0
30,8.457338790937973,100.0
60,14.606739133606917,100.0
90,8.022833487270377,100.0
120,9.723889119155979,100.0
150,12.228028467914806,100.0
180,9.732515623685211,100.0
210,9.635193230425378,100.0
240,9.792141929662522,100.0
270,13.457723667821227,100.0
300,8.520484563917137,100.0
330,8.355265575380562,100.0
360,10.967460733540884,100.0
390,13.04621390587309,100.0
420,10.922483283311685,100.0
450,10.797838645504237,100.0
480,11.351936243554428,100.0
510,12.437813979299909,100.0
540,6.34338220186316,100.0
570,9.189647994583009,100.0
600,9.697284308484122,66.66666666666666
630,8.737869499674071,83.33333333333334
660,6.3569287011209115,33.33333333333333
690,9.16290061797128,83.33333333333334
720,9.180951300169824,66.66666666666666
750,4.041583550945448,33.33333333333333
780,4.534281562130769,33.33333333333333
810,6.211532949773919,50.0
840,4.924346443780384,33.33333333333333
870,9.081667198497554,83.33333333333334
900,8.67210832504996,83.33333333333334
930,17.1074303874782,100.0
960,17.42844971732466,100.0
990,11.727032730365385,100.0
1020,11.500893652449703,100.0
1050,14.564370525967583,100.0
1080,8.182464919872631,100.0
1110,12.659237857728234,100.0
1140,13.209609369734897,100.0
1170,13.946020256676052,100.0
1200,12.8701318704081,83.33333333333334
1230,10.70367801936341,66.66666666666666
1260,12.57829459918626,83.33333333333334
1290,12.331390578127724,83.33333333333334
1320,9.439368140757944,83.33333333333334
1350,2.983787706364689,33.33333333333333
1380,9.091570146088655,66.66666666666666
1410,15.619158615033369,66.66666666666666
1440,12.841565644993983,66.66666666666666
1470,8.157783377971032,83.33333333333334
1500,10.821185818384285,100.0
1530,16.98954346566951,100.0
1560,12.931082133257279,100.0
1590,8.078219511596865,100.0
1620,11.8629967757103,100.0
1650,5.838214313261908,100.0
1680,13.353860723242493,100.0
1710,8.449084202613138,100.0
1740,11.189071409873298,100.0
1770,11.697114441337554,100.0
1800,1.9566497214069025,33.33333333333333
1830,4.274786775622874,50.0
1860,6.563132820652149,66.66666666666666
1890,3.431028423258924,33.33333333333333
1920,3.5002415063011423,33.33333333333333
1950,3.6924884625464944,33.33333333333333
1980,3.5293685786756086,33.33333333333333
2010,3.978739504069161,66.66666666666666
2040,7.054210330486508,50.0
2070,2.92231774208252,50.0
2100,10.818937321785697,100.0
2130,11.478524368915698,100.0
2160,10.667949541759489,100.0
2190,10.627128650466988,100.0
2220,11.668467514710533,100.0
2250,10.70432259721538,100.0
2280,12.076215790059242,100.0
2310,13.840940721871936,100.0
2340,8.807887125655448,100.0
2370,11.459327101539316,100.0
