time,NIFL-GTGA,NIFL,Nautilus,LC,round-robin,NIFL-GTGA,NIFL,Nautilus,LC,round-robin
0.0,64.12257744158887,71.085528094828,50.268709267007495,71.31897574962497,82.7679271396732,100.0,100.0,100.0,100.0,100.0
2.5,72.2672531995105,68.95617772625884,56.824514422629726,81.40139975729063,90.52721056180646,100.0,100.0,100.0,100.0,100.0
5.0,70.25998794151653,126.71622126664654,54.50945565426856,124.70728270310512,91.17351331353485,100.0,100.0,100.0,100.0,100.0
7.5,45.78178018319161,132.60031273630253,56.14002433786604,105.76354342310844,103.75382783943769,100.0,100.0,100.0,100.0,100.0
9.5,82.41171945818282,105.88497371190984,36.037406325726124,112.22083642658454,103.70128774315981,100.0,100.0,100.0,100.0,100.0
10.5,37.616849062523364,72.26349794017487,11.122791668911612,19.920180404782656,29.39255632082518,77.77777777777777,77.77777777777777,33.33333333333333,33.33333333333333,22.222222222222218
11.5,43.90311520564942,50.65479770689194,33.65406165705442,49.78623172293456,56.86073828822877,100.0,100.0,100.0,33.33333333333333,44.444444444444436
12.5,69.52708235627277,70.88233098659744,32.03150485894888,63.15379241372531,29.774351190470682,100.0,100.0,100.0,77.77777777777777,33.33333333333333
13.5,76.52996101290121,77.70245047495014,40.81396678234116,65.27811345114888,44.14341932468224,100.0,100.0,88.88888888888887,44.444444444444436,44.444444444444436
14.5,70.02669074008354,57.176809850254195,35.179139800247206,45.7267967967189,32.612613939262324,100.0,100.0,100.0,44.444444444444436,33.33333333333333
15.5,51.863706331559484,85.0660876401886,77.32156575435103,121.44065148642115,111.04612524005798,100.0,100.0,100.0,100.0,100.0
17.5,44.91278837255319,88.7253353290015,57.7110390405208,91.11772031275207,88.86221473813417,100.0,100.0,100.0,100.0,100.0
19.5,67.84407259026023,128.24043384517884,32.70377280344922,95.97459451658177,138.01363654235004,100.0,100.0,100.0,100.0,100.0
20.5,70.73069095814604,130.67715082641863,49.92851546638093,126.88796470895807,53.722144510664144,100.0,100.0,66.66666666666666,66.66666666666666,55.55555555555555
21.5,68.07905733939755,107.22319617621162,61.82795273908088,100.51207570891616,108.5252486423576,100.0,100.0,33.33333333333333,66.66666666666667,66.66666666666666
22.5,63.32200356762979,137.74145557512455,54.386495017815186,133.24126060489024,82.24531555175771,100.0,100.0,44.444444444444436,77.77777777777777,55.55555555555554
23.5,47.355917053437075,103.5362375128001,85.8266692059042,82.5261867902568,82.44568622191461,100.0,100.0,66.66666666666667,44.444444444444436,66.66666666666667
24.5,83.09698025645149,132.62568909653712,49.45253056312919,55.35748427017426,80.64559283478864,100.0,100.0,66.66666666666667,66.66666666666666,77.77777777777777
25.5,51.78789401158821,98.84793968968273,66.82171777242915,102.6174743767791,113.35221482958887,100.0,100.0,100.0,100.0,100.0
27.5,66.83409636453575,108.83560991986617,80.91604716112595,114.49380345178338,126.5109879237109,100.0,100.0,100.0,100.0,100.0
29.5,81.45875954683487,75.38392209739696,54.728476645506646,92.34635751085325,106.3616860553769,100.0,100.0,100.0,100.0,100.0
30.5,25.547364801413305,11.694446935546296,20.862990093916192,52.30570231508158,25.057116984859473,66.66666666666667,55.55555555555554,55.55555555555555,44.444444444444436,55.55555555555554
31.5,39.02404263030107,51.503630124429634,38.076444868696825,41.061483383959846,18.414804450050465,100.0,77.77777777777777,66.66666666666667,33.33333333333333,22.222222222222218
32.5,32.29284605742787,34.804744985798685,13.839362844595547,35.10309065572881,6.730563959323693,66.66666666666667,66.66666666666666,22.222222222222218,55.55555555555554,44.444444444444436
33.5,43.72053582396993,21.973526099684737,6.265358184541686,34.92429045247878,22.44541982347181,77.77777777777777,55.55555555555554,33.33333333333333,33.33333333333333,22.222222222222218
34.5,49.10999222021696,81.02489852750618,34.127372976075456,36.35440267125433,37.49087868458318,66.66666666666667,66.66666666666666,55.55555555555554,55.55555555555554,55.55555555555554
35.5,85.45814498522981,86.6708065796862,60.121948741802896,93.24728269549489,91.18607286778602,100.0,100.0,100.0,100.0,100.0
37.5,73.54775883296844,97.18720103668285,71.85088513012285,101.73966077918065,131.14437620476582,100.0,100.0,100.0,100.0,100.0
39.5,106.40828069322339,57.014326344713055,61.7430855194476,59.25930982589254,85.55329604253022,100.0,100.0,100.0,100.0,100.0
