start_time,response_time,success_rate
0,87.34655380249023,100.0
30,82.54378239313762,100.0
60,86.2441897392273,100.0
90,93.68361234664917,100.0
120,84.30319627126057,100.0
150,81.65610233942668,100.0
180,77.05669403076172,100.0
210,77.30827331542969,100.0
240,85.55196523666382,100.0
270,85.55434942245483,100.0
300,76.73633495966594,100.0
330,77.73278951644897,100.0
360,77.93141603469849,100.0
390,78.33640575408936,100.0
420,79.39269940058391,100.0
450,78.78273725509644,100.0
480,77.17142899831136,100.0
510,80.86930513381958,100.0
540,74.82370932896931,100.0
570,77.55341132481892,100.0
600,1237.4664425849915,88.33333333333333
630,907.7576200167338,91.66666666666666
660,1733.4371089935303,83.33333333333334
690,2061.7852409680686,80.0
720,1901.3002077738445,81.66666666666667
750,1232.560396194458,88.33333333333333
780,1405.586290359497,86.66666666666667
810,1567.1990791956584,85.0
840,1398.0085015296936,86.66666666666667
870,2226.1420726776123,78.33333333333333
900,81.10496600468953,100.0
930,83.84504715601604,100.0
960,80.15598853429158,100.0
990,72.80184427897136,100.0
1020,73.11828136444092,100.0
1050,76.20959281921387,100.0
1080,74.0207314491272,100.0
1110,74.57658847173055,100.0
1140,73.23527336120605,100.0
1170,244.62434848149618,98.33333333333333
1200,5372.113347053528,46.666666666666664
1230,4708.456444740295,53.333333333333336
1260,4373.973608016968,56.666666666666664
1290,4050.50695737203,60.0
1320,4543.936677773793,55.00000000000001
1350,5043.1665023167925,50.0
1380,5539.703667163849,45.0
1410,4214.199364185333,58.333333333333336
1440,4705.720416704814,53.333333333333336
1470,4212.139511108398,58.333333333333336
1500,82.45208660761516,100.0
1530,79.93554671605428,100.0
1560,74.3699590365092,100.0
1590,73.82578452428181,100.0
1620,70.57323455810547,100.0
1650,73.07899792989095,100.0
1680,72.87543217341106,100.0
1710,71.39538923899333,100.0
1740,70.45268217722575,100.0
1770,550.7455031077067,96.66666666666667
1800,4282.814125219981,65.0
1830,3863.8166785240173,73.33333333333333
1860,3768.441148598989,76.66666666666667
1890,3463.74884446462,81.66666666666667
1920,3957.356850306193,68.33333333333333
1950,3459.730271498362,78.33333333333333
1980,3163.4207367897034,75.0
2010,3673.502997557322,70.0
2040,4241.433807214101,65.0
2070,3140.2149518330893,80.0
2100,84.54552094141643,100.0
2130,79.71155643463135,100.0
2160,78.58084440231323,100.0
2190,75.11122624079387,100.0
2220,75.26123921076457,100.0
2250,74.23455715179443,100.0
2280,78.27893098195393,100.0
2310,75.2796212832133,100.0
2340,73.93606503804524,100.0
2370,73.10892343521118,100.0
