start_time,response_time,success_rate
0,89.47663307189941,100.0
30,83.20532374911839,100.0
60,91.17357068591649,100.0
90,92.29661756091646,100.0
120,87.16358211305406,100.0
150,84.11386013031006,100.0
180,75.18268293804591,100.0
210,83.10619195302327,100.0
240,85.72035630544026,100.0
270,87.41269111633301,100.0
300,77.850075562795,100.0
330,78.63511376910738,100.0
360,76.61426464716594,100.0
390,81.04686869515314,100.0
420,79.91966803868611,100.0
450,82.64526128768921,100.0
480,77.35959556367662,100.0
510,77.98044946458604,100.0
540,73.5979437828064,100.0
570,76.5643040339152,100.0
600,1735.509995619456,83.33333333333333
630,1565.3393559985689,85.0
660,1680.9104601542156,83.8888888888889
690,1845.3822665744358,82.22222222222221
720,1624.098692999946,84.44444444444444
750,1787.2271047698125,82.77777777777777
780,1790.3579619195727,82.77777777777779
810,1730.3723322020635,83.33333333333333
840,1619.157434834374,84.44444444444444
870,1951.9324501355493,81.1111111111111
900,81.83978531095717,100.0
930,81.74133830600316,100.0
960,79.91056574715508,100.0
990,74.34282965130275,100.0
1020,74.29335117340088,100.0
1050,75.85703002081978,100.0
1080,73.5854983329773,100.0
1110,76.457499133216,100.0
1140,71.81607219907973,100.0
1170,131.66467083825006,99.44444444444444
1200,4875.0004066361325,51.666666666666664
1230,4651.690620846218,53.88888888888889
1260,4705.802081690895,53.333333333333336
1290,4598.606544070774,54.44444444444445
1320,4376.764966381921,56.666666666666664
1350,4766.850429111057,52.77777777777778
1380,4710.947590404087,53.333333333333336
1410,4710.812187194824,53.333333333333336
1440,4710.134012169309,53.333333333333336
1470,4507.921699682872,55.555555555555564
1500,139.1894539197286,99.44444444444444
1530,78.5214450624254,100.0
1560,75.32989316516453,100.0
1590,74.15535317526923,100.0
1620,74.00407393773396,100.0
1650,74.89376597934297,100.0
1680,75.36270485983954,100.0
1710,70.42911979887221,100.0
1740,71.20990355809529,100.0
1770,465.88148805830207,97.77777777777779
1800,2948.5716660817466,78.88888888888889
1830,3274.061870574951,76.66666666666667
1860,2717.986415492164,84.44444444444446
1890,2936.2192855940925,81.66666666666667
1920,2969.870342148675,80.0
1950,3119.988658693102,80.0
1980,3013.7894855605227,77.77777777777777
2010,3435.185896025763,75.55555555555554
2040,3318.5562001334292,73.88888888888887
2070,2574.737335575952,86.1111111111111
2100,87.01257440778944,100.0
2130,79.58801454967924,100.0
2160,78.45173279444377,100.0
2190,77.05692847569783,100.0
2220,76.2110988299052,100.0
2250,76.06554296281604,100.0
2280,77.18070877922905,100.0
2310,77.83073584238689,100.0
2340,74.7195733918084,100.0
2370,73.60984749264186,100.0
